Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_1459",1,1899,1899.00,1899.00,1899,1899
"Compare_File_1947",1,1861,1861.00,1861.00,1861,1861
"Compare_File_80",1,1799,1799.00,1799.00,1799,1799
"Compare_File_173",1,1778,1778.00,1778.00,1778,1778
"Compare_File_91",1,1651,1651.00,1651.00,1651,1651
"Compare_File_82",1,1650,1650.00,1650.00,1650,1650
"Compare_File_79",1,1645,1645.00,1645.00,1645,1645
"Compare_File_2230",1,1611,1611.00,1611.00,1611,1611
"Compare_File_172",1,1570,1570.00,1570.00,1570,1570
"Compare_File_138",1,1489,1489.00,1489.00,1489,1489
"Compare_File_23",1,1460,1460.00,1460.00,1460,1460
"Generate_Config_Fingerprint",4002,1451,0.36,0.00,0,103
"Compare_File_160",1,1375,1375.00,1375.00,1375,1375
"Compare_File_1367",1,1351,1351.00,1351.00,1351,1351
"Compare_File_124",1,1217,1217.00,1217.00,1217,1217
"Compare_File_1392",1,1132,1132.00,1132.00,1132,1132
"Compare_File_1398",1,1039,1039.00,1039.00,1039,1039
"Compare_File_1361",1,916,916.00,916.00,916,916
"Compare_File_1670",1,892,892.00,892.00,892,892
"Compare_File_2357",1,875,875.00,875.00,875,875
"Compare_File_1381",1,873,873.00,873.00,873,873
"Compare_File_1400",1,856,856.00,856.00,856,856
"Compare_File_3333",1,840,840.00,840.00,840,840
"Compare_File_1387",1,833,833.00,833.00,833,833
"Compare_File_3379",1,830,830.00,830.00,830,830
"Compare_File_24",1,828,828.00,828.00,828,828
"Compare_File_2364",1,820,820.00,820.00,820,820
"Compare_File_3724",1,815,815.00,815.00,815,815
"Compare_File_1388",1,797,797.00,797.00,797,797
"Compare_File_1366",1,782,782.00,782.00,782,782
"Compare_File_1403",1,771,771.00,771.00,771,771
"Compare_File_1372",1,768,768.00,768.00,768,768
"Compare_File_2027",1,768,768.00,768.00,768,768
"Compare_File_1371",1,758,758.00,758.00,758,758
"Compare_File_3420",1,755,755.00,755.00,755,755
"Compare_File_3144",1,752,752.00,752.00,752,752
"Compare_File_2508",1,744,744.00,744.00,744,744
"Compare_File_839",1,729,729.00,729.00,729,729
"Compare_File_2350",1,725,725.00,725.00,725,725
"Compare_File_3280",1,720,720.00,720.00,720,720
"Compare_File_3093",1,718,718.00,718.00,718,718
"Compare_File_2692",1,710,710.00,710.00,710,710
"Compare_File_3284",1,701,701.00,701.00,701,701
"Compare_File_1405",1,696,696.00,696.00,696,696
"Compare_File_3426",1,691,691.00,691.00,691,691
"Compare_File_1399",1,686,686.00,686.00,686,686
"Compare_File_2125",1,684,684.00,684.00,684,684
"Compare_File_2301",1,676,676.00,676.00,676,676
"Compare_File_1404",1,675,675.00,675.00,675,675
"Compare_File_1448",1,674,674.00,674.00,674,674
"Compare_File_1407",1,667,667.00,667.00,667,667
"Compare_File_3578",1,663,663.00,663.00,663,663
"Compare_File_268",1,653,653.00,653.00,653,653
"Compare_File_1386",1,646,646.00,646.00,646,646
"Compare_File_1116",1,643,643.00,643.00,643,643
"Compare_File_2786",1,636,636.00,636.00,636,636
"Compare_File_2126",1,635,635.00,635.00,635,635
"Compare_File_3229",1,633,633.00,633.00,633,633
"Compare_File_1128",1,627,627.00,627.00,627,627
"Compare_File_3412",1,625,625.00,625.00,625,625
"Compare_File_2496",1,621,621.00,621.00,621,621
"Compare_File_2360",1,620,620.00,620.00,620,620
"Compare_File_3438",1,620,620.00,620.00,620,620
"Compare_File_2094",1,619,619.00,619.00,619,619
"Compare_File_3359",1,611,611.00,611.00,611,611
"Compare_File_2562",1,607,607.00,607.00,607,607
"Compare_File_2657",1,605,605.00,605.00,605,605
"Compare_File_2775",1,600,600.00,600.00,600,600
"Compare_File_2585",1,596,596.00,596.00,596,596
"Compare_File_2548",1,596,596.00,596.00,596,596
"Compare_File_2365",1,595,595.00,595.00,595,595
"Compare_File_2352",1,585,585.00,585.00,585,585
"Compare_File_2387",1,583,583.00,583.00,583,583
"Compare_File_3746",1,582,582.00,582.00,582,582
"Compare_File_2677",1,582,582.00,582.00,582,582
"Compare_File_1394",1,581,581.00,581.00,581,581
"Compare_File_1715",1,578,578.00,578.00,578,578
"Compare_File_2864",1,576,576.00,576.00,576,576
"Compare_File_318",1,576,576.00,576.00,576,576
"Compare_File_1391",1,567,567.00,567.00,567,567
"Compare_File_2987",1,564,564.00,564.00,564,564
"Compare_File_1530",1,560,560.00,560.00,560,560
"Compare_File_3596",1,554,554.00,554.00,554,554
"Compare_File_165",1,554,554.00,554.00,554,554
"Compare_File_1515",1,553,553.00,553.00,553,553
"Compare_File_841",1,550,550.00,550.00,550,550
"Compare_File_2540",1,549,549.00,549.00,549,549
"Compare_File_3637",1,547,547.00,547.00,547,547
"Compare_File_3635",1,544,544.00,544.00,544,544
"Compare_File_1368",1,543,543.00,543.00,543,543
"Compare_File_2326",1,541,541.00,541.00,541,541
"Compare_File_1396",1,537,537.00,537.00,537,537
"Compare_File_3437",1,537,537.00,537.00,537,537
"Compare_File_3731",1,534,534.00,534.00,534,534
"Compare_File_1791",1,533,533.00,533.00,533,533
"Compare_File_1344",1,529,529.00,529.00,529,529
"Compare_File_2599",1,526,526.00,526.00,526,526
"Compare_File_1985",1,525,525.00,525.00,525,525
"Compare_File_3687",1,523,523.00,523.00,523,523
"Compare_File_3315",1,522,522.00,522.00,522,522
"Compare_File_2744",1,511,511.00,511.00,511,511
"Compare_File_1402",1,509,509.00,509.00,509,509
"Compare_File_2157",1,506,506.00,506.00,506,506
"Compare_File_1395",1,505,505.00,505.00,505,505
"Compare_File_2215",1,503,503.00,503.00,503,503
"Compare_File_1353",1,502,502.00,502.00,502,502
"Compare_File_3416",1,499,499.00,499.00,499,499
"Compare_File_2633",1,497,497.00,497.00,497,497
"Compare_File_1354",1,494,494.00,494.00,494,494
"Compare_File_1671",1,492,492.00,492.00,492,492
"Compare_File_2567",1,492,492.00,492.00,492,492
"Compare_File_3296",1,489,489.00,489.00,489,489
"Compare_File_1928",1,488,488.00,488.00,488,488
"Compare_File_667",1,486,486.00,486.00,486,486
"Compare_File_3848",1,483,483.00,483.00,483,483
"Compare_File_1746",1,482,482.00,482.00,482,482
"Compare_File_3850",1,481,481.00,481.00,481,481
"Compare_File_2899",1,480,480.00,480.00,480,480
"Compare_File_3843",1,479,479.00,479.00,479,479
"Compare_File_1118",1,476,476.00,476.00,476,476
"Compare_File_162",1,475,475.00,475.00,475,475
"Compare_File_2198",1,473,473.00,473.00,473,473
"Compare_File_823",1,471,471.00,471.00,471,471
"Compare_File_189",1,465,465.00,465.00,465,465
"Compare_File_1021",1,458,458.00,458.00,458,458
"Compare_File_3549",1,456,456.00,456.00,456,456
"Compare_File_3697",1,456,456.00,456.00,456,456
"Compare_File_238",1,456,456.00,456.00,456,456
"Compare_File_2346",1,453,453.00,453.00,453,453
"Compare_File_155",1,451,451.00,451.00,451,451
"Compare_File_2335",1,451,451.00,451.00,451,451
"Compare_File_2690",1,450,450.00,450.00,450,450
"Compare_File_2663",1,450,450.00,450.00,450,450
"Compare_File_2348",1,449,449.00,449.00,449,449
"Compare_File_1397",1,443,443.00,443.00,443,443
"Compare_File_2667",1,439,439.00,439.00,439,439
"Compare_File_2072",1,438,438.00,438.00,438,438
"Compare_File_3579",1,435,435.00,435.00,435,435
"Compare_File_3661",1,434,434.00,434.00,434,434
"Compare_File_1338",1,432,432.00,432.00,432,432
"Compare_File_2426",1,426,426.00,426.00,426,426
"Compare_File_3141",1,426,426.00,426.00,426,426
"Compare_File_1878",1,426,426.00,426.00,426,426
"Compare_File_237",1,426,426.00,426.00,426,426
"Compare_File_2654",1,425,425.00,425.00,425,425
"Compare_File_3717",1,425,425.00,425.00,425,425
"Compare_File_2769",1,424,424.00,424.00,424,424
"Compare_File_2845",1,424,424.00,424.00,424,424
"Compare_File_169",1,423,423.00,423.00,423,423
"Compare_File_190",1,423,423.00,423.00,423,423
"Compare_File_1107",1,422,422.00,422.00,422,422
"Compare_File_1337",1,422,422.00,422.00,422,422
"Compare_File_3262",1,422,422.00,422.00,422,422
"Compare_File_843",1,421,421.00,421.00,421,421
"Compare_File_3658",1,419,419.00,419.00,419,419
"Compare_File_1145",1,418,418.00,418.00,418,418
"Compare_File_3312",1,418,418.00,418.00,418,418
"Compare_File_2255",1,417,417.00,417.00,417,417
"Compare_File_2538",1,416,416.00,416.00,416,416
"Compare_File_2443",1,415,415.00,415.00,415,415
"Compare_File_2827",1,415,415.00,415.00,415,415
"Compare_File_1339",1,414,414.00,414.00,414,414
"Compare_File_2114",1,412,412.00,412.00,412,412
"Compare_File_3056",1,412,412.00,412.00,412,412
"Compare_File_3624",1,411,411.00,411.00,411,411
"Compare_File_3584",1,410,410.00,410.00,410,410
"Compare_File_2670",1,409,409.00,409.00,409,409
"Compare_File_1639",1,408,408.00,408.00,408,408
"Compare_File_3756",1,408,408.00,408.00,408,408
"Compare_File_1836",1,408,408.00,408.00,408,408
"Compare_File_3008",1,407,407.00,407.00,407,407
"Compare_File_2116",1,407,407.00,407.00,407,407
"Compare_File_3622",1,406,406.00,406.00,406,406
"Compare_File_73",1,405,405.00,405.00,405,405
"Compare_File_1032",1,405,405.00,405.00,405,405
"Compare_File_1945",1,404,404.00,404.00,404,404
"Compare_File_3764",1,403,403.00,403.00,403,403
"Compare_File_3232",1,402,402.00,402.00,402,402
"Compare_File_2088",1,401,401.00,401.00,401,401
"Compare_File_1136",1,401,401.00,401.00,401,401
"Compare_File_1761",1,401,401.00,401.00,401,401
"Compare_File_393",1,399,399.00,399.00,399,399
"Compare_File_3230",1,398,398.00,398.00,398,398
"Compare_File_3713",1,396,396.00,396.00,396,396
"Compare_File_1979",1,396,396.00,396.00,396,396
"Compare_File_200",1,396,396.00,396.00,396,396
"Compare_File_2825",1,395,395.00,395.00,395,395
"Compare_File_398",1,395,395.00,395.00,395,395
"Compare_File_3870",1,394,394.00,394.00,394,394
"Compare_File_2575",1,392,392.00,392.00,392,392
"Compare_File_3789",1,391,391.00,391.00,391,391
"Compare_File_2372",1,391,391.00,391.00,391,391
"Compare_File_1348",1,390,390.00,390.00,390,390
"Compare_File_1351",1,390,390.00,390.00,390,390
"Compare_File_3072",1,390,390.00,390.00,390,390
"Compare_File_2959",1,390,390.00,390.00,390,390
"Compare_File_3156",1,388,388.00,388.00,388,388
"Compare_File_205",1,387,387.00,387.00,387,387
"Compare_File_3415",1,386,386.00,386.00,386,386
"Compare_File_3869",1,385,385.00,385.00,385,385
"Compare_File_1895",1,384,384.00,384.00,384,384
"Compare_File_2462",1,383,383.00,383.00,383,383
"Compare_File_191",1,383,383.00,383.00,383,383
"Compare_File_1343",1,383,383.00,383.00,383,383
"Compare_File_3765",1,383,383.00,383.00,383,383
"Compare_File_815",1,383,383.00,383.00,383,383
"Compare_File_1204",1,383,383.00,383.00,383,383
"Compare_File_3263",1,383,383.00,383.00,383,383
"Compare_File_3668",1,383,383.00,383.00,383,383
"Compare_File_1885",1,382,382.00,382.00,382,382
"Compare_File_1066",1,382,382.00,382.00,382,382
"Compare_File_1949",1,381,381.00,381.00,381,381
"Compare_File_282",1,381,381.00,381.00,381,381
"Compare_File_1345",1,381,381.00,381.00,381,381
"Compare_File_3854",1,379,379.00,379.00,379,379
"Compare_File_2551",1,378,378.00,378.00,378,378
"Compare_File_2182",1,377,377.00,377.00,377,377
"Compare_File_1349",1,376,376.00,376.00,376,376
"Compare_File_3155",1,374,374.00,374.00,374,374
"Compare_File_1557",1,374,374.00,374.00,374,374
"Compare_File_1341",1,374,374.00,374.00,374,374
"Compare_File_2904",1,371,371.00,371.00,371,371
"Compare_File_1569",1,371,371.00,371.00,371,371
"Compare_File_344",1,371,371.00,371.00,371,371
"Compare_File_335",1,369,369.00,369.00,369,369
"Compare_File_2774",1,369,369.00,369.00,369,369
"Compare_File_1342",1,369,369.00,369.00,369,369
"Compare_File_1245",1,369,369.00,369.00,369,369
"Compare_File_3517",1,368,368.00,368.00,368,368
"Compare_File_3152",1,368,368.00,368.00,368,368
"Compare_File_2450",1,367,367.00,367.00,367,367
"Compare_File_2278",1,365,365.00,365.00,365,365
"Compare_File_2713",1,364,364.00,364.00,364,364
"Compare_File_153",1,362,362.00,362.00,362,362
"Compare_File_2237",1,362,362.00,362.00,362,362
"Compare_File_1572",1,362,362.00,362.00,362,362
"Compare_File_2205",1,361,361.00,361.00,361,361
"Compare_File_530",1,361,361.00,361.00,361,361
"Compare_File_2115",1,361,361.00,361.00,361,361
"Compare_File_1724",1,360,360.00,360.00,360,360
"Compare_File_197",1,359,359.00,359.00,359,359
"Compare_File_669",1,359,359.00,359.00,359,359
"Compare_File_3070",1,359,359.00,359.00,359,359
"Compare_File_2705",1,358,358.00,358.00,358,358
"Compare_File_3839",1,357,357.00,357.00,357,357
"Compare_File_3688",1,356,356.00,356.00,356,356
"Compare_File_192",1,355,355.00,355.00,355,355
"Compare_File_1346",1,355,355.00,355.00,355,355
"Compare_File_211",1,355,355.00,355.00,355,355
"Compare_File_2939",1,355,355.00,355.00,355,355
"Compare_File_3227",1,355,355.00,355.00,355,355
"Compare_File_3760",1,354,354.00,354.00,354,354
"Compare_File_3641",1,353,353.00,353.00,353,353
"Compare_File_3097",1,352,352.00,352.00,352,352
"Compare_File_1347",1,351,351.00,351.00,351,351
"Compare_File_3917",1,351,351.00,351.00,351,351
"Compare_File_3920",1,350,350.00,350.00,350,350
"Compare_File_556",1,350,350.00,350.00,350,350
"Compare_File_3546",1,350,350.00,350.00,350,350
"Compare_File_3921",1,349,349.00,349.00,349,349
"Compare_File_309",1,349,349.00,349.00,349,349
"Compare_File_399",1,348,348.00,348.00,348,348
"Compare_File_2948",1,348,348.00,348.00,348,348
"Compare_File_827",1,347,347.00,347.00,347,347
"Compare_File_1378",1,347,347.00,347.00,347,347
"Compare_File_256",1,346,346.00,346.00,346,346
"Compare_File_324",1,344,344.00,344.00,344,344
"Compare_File_1061",1,343,343.00,343.00,343,343
"Compare_File_2130",1,343,343.00,343.00,343,343
"Compare_File_1960",1,343,343.00,343.00,343,343
"Compare_File_561",1,343,343.00,343.00,343,343
"Compare_File_2379",1,342,342.00,342.00,342,342
"Compare_File_1411",1,341,341.00,341.00,341,341
"Compare_File_1002",1,341,341.00,341.00,341,341
"Compare_File_3497",1,339,339.00,339.00,339,339
"Compare_File_2396",1,337,337.00,337.00,337,337
"Compare_File_2897",1,336,336.00,336.00,336,336
"Compare_File_3299",1,336,336.00,336.00,336,336
"Compare_File_1418",1,335,335.00,335.00,335,335
"Compare_File_1356",1,335,335.00,335.00,335,335
"Compare_File_1986",1,334,334.00,334.00,334,334
"Compare_File_1165",1,333,333.00,333.00,333,333
"Compare_File_3162",1,333,333.00,333.00,333,333
"Compare_File_3233",1,333,333.00,333.00,333,333
"Compare_File_186",1,333,333.00,333.00,333,333
"Compare_File_3000",1,332,332.00,332.00,332,332
"Compare_File_3659",1,332,332.00,332.00,332,332
"Compare_File_3228",1,332,332.00,332.00,332,332
"Compare_File_538",1,331,331.00,331.00,331,331
"Compare_File_3132",1,331,331.00,331.00,331,331
"Compare_File_1014",1,331,331.00,331.00,331,331
"Compare_File_1252",1,330,330.00,330.00,330,330
"Compare_File_2600",1,330,330.00,330.00,330,330
"Compare_File_2070",1,330,330.00,330.00,330,330
"Compare_File_834",1,329,329.00,329.00,329,329
"Compare_File_1961",1,328,328.00,328.00,328,328
"Compare_File_2087",1,328,328.00,328.00,328,328
"Compare_File_209",1,326,326.00,326.00,326,326
"Compare_File_3187",1,325,325.00,325.00,325,325
"Compare_File_2480",1,325,325.00,325.00,325,325
"Compare_File_659",1,325,325.00,325.00,325,325
"Compare_File_1638",1,325,325.00,325.00,325,325
"Compare_File_365",1,324,324.00,324.00,324,324
"Compare_File_57",1,324,324.00,324.00,324,324
"Compare_File_2028",1,324,324.00,324.00,324,324
"Compare_File_1242",1,323,323.00,323.00,323,323
"Compare_File_1964",1,322,322.00,322.00,322,322
"Compare_File_3424",1,322,322.00,322.00,322,322
"Compare_File_1913",1,322,322.00,322.00,322,322
"Compare_File_3247",1,321,321.00,321.00,321,321
"Compare_File_3303",1,321,321.00,321.00,321,321
"Compare_File_2888",1,320,320.00,320.00,320,320
"Compare_File_2797",1,319,319.00,319.00,319,319
"Compare_File_195",1,319,319.00,319.00,319,319
"Compare_File_3573",1,318,318.00,318.00,318,318
"Compare_File_406",1,318,318.00,318.00,318,318
"Compare_File_3251",1,318,318.00,318.00,318,318
"Compare_File_201",1,318,318.00,318.00,318,318
"Compare_File_1799",1,317,317.00,317.00,317,317
"Compare_File_514",1,317,317.00,317.00,317,317
"Compare_File_2398",1,316,316.00,316.00,316,316
"Compare_File_2877",1,316,316.00,316.00,316,316
"Compare_File_2558",1,316,316.00,316.00,316,316
"Compare_File_2846",1,316,316.00,316.00,316,316
"Compare_File_202",1,316,316.00,316.00,316,316
"Compare_File_3007",1,315,315.00,315.00,315,315
"Compare_File_2447",1,315,315.00,315.00,315,315
"Compare_File_2358",1,315,315.00,315.00,315,315
"Compare_File_2053",1,315,315.00,315.00,315,315
"Compare_File_1712",1,313,313.00,313.00,313,313
"Compare_File_2857",1,311,311.00,311.00,311,311
"Compare_File_2977",1,311,311.00,311.00,311,311
"Compare_File_3928",1,310,310.00,310.00,310,310
"Compare_File_2209",1,309,309.00,309.00,309,309
"Compare_File_1086",1,309,309.00,309.00,309,309
"Compare_File_388",1,309,309.00,309.00,309,309
"Compare_File_3372",1,309,309.00,309.00,309,309
"Compare_File_3127",1,309,309.00,309.00,309,309
"Compare_File_1713",1,309,309.00,309.00,309,309
"Compare_File_222",1,308,308.00,308.00,308,308
"Compare_File_1201",1,308,308.00,308.00,308,308
"Compare_File_1015",1,307,307.00,307.00,307,307
"Compare_File_3191",1,307,307.00,307.00,307,307
"Compare_File_1855",1,307,307.00,307.00,307,307
"Compare_File_2985",1,306,306.00,306.00,306,306
"Compare_File_3323",1,306,306.00,306.00,306,306
"Compare_File_284",1,306,306.00,306.00,306,306
"Compare_File_3467",1,306,306.00,306.00,306,306
"Compare_File_3699",1,306,306.00,306.00,306,306
"Compare_File_167",1,306,306.00,306.00,306,306
"Compare_File_663",1,305,305.00,305.00,305,305
"Compare_File_3640",1,305,305.00,305.00,305,305
"Compare_File_1256",1,305,305.00,305.00,305,305
"Compare_File_435",1,304,304.00,304.00,304,304
"Compare_File_3044",1,304,304.00,304.00,304,304
"Compare_File_1016",1,303,303.00,303.00,303,303
"Compare_File_1182",1,303,303.00,303.00,303,303
"Compare_File_264",1,303,303.00,303.00,303,303
"Compare_File_2294",1,301,301.00,301.00,301,301
"Compare_File_1647",1,301,301.00,301.00,301,301
"Compare_File_1263",1,301,301.00,301.00,301,301
"Compare_File_232",1,301,301.00,301.00,301,301
"Compare_File_541",1,300,300.00,300.00,300,300
"Compare_File_2479",1,298,298.00,298.00,298,298
"Compare_File_2261",1,297,297.00,297.00,297,297
"Compare_File_612",1,297,297.00,297.00,297,297
"Compare_File_3053",1,296,296.00,296.00,296,296
"Compare_File_617",1,296,296.00,296.00,296,296
"Compare_File_1018",1,296,296.00,296.00,296,296
"Compare_File_1033",1,296,296.00,296.00,296,296
"Compare_File_3324",1,296,296.00,296.00,296,296
"Compare_File_1412",1,295,295.00,295.00,295,295
"Compare_File_2077",1,295,295.00,295.00,295,295
"Compare_File_1376",1,295,295.00,295.00,295,295
"Compare_File_2577",1,293,293.00,293.00,293,293
"Compare_File_837",1,293,293.00,293.00,293,293
"Compare_File_312",1,293,293.00,293.00,293,293
"Compare_File_196",1,293,293.00,293.00,293,293
"Compare_File_3304",1,292,292.00,292.00,292,292
"Compare_File_2894",1,292,292.00,292.00,292,292
"Compare_File_2135",1,291,291.00,291.00,291,291
"Compare_File_412",1,291,291.00,291.00,291,291
"Compare_File_1423",1,290,290.00,290.00,290,290
"Compare_File_3758",1,290,290.00,290.00,290,290
"Compare_File_3249",1,290,290.00,290.00,290,290
"Compare_File_1233",1,290,290.00,290.00,290,290
"Compare_File_3949",1,289,289.00,289.00,289,289
"Compare_File_174",1,288,288.00,288.00,288,288
"Compare_File_2861",1,287,287.00,287.00,287,287
"Compare_File_3712",1,286,286.00,286.00,286,286
"Compare_File_3084",1,285,285.00,285.00,285,285
"Compare_File_158",1,285,285.00,285.00,285,285
"Compare_File_1406",1,285,285.00,285.00,285,285
"Compare_File_3313",1,285,285.00,285.00,285,285
"Compare_File_203",1,284,284.00,284.00,284,284
"Compare_File_3050",1,284,284.00,284.00,284,284
"Compare_File_2826",1,284,284.00,284.00,284,284
"Compare_File_3572",1,284,284.00,284.00,284,284
"Compare_File_3128",1,283,283.00,283.00,283,283
"Compare_File_1992",1,283,283.00,283.00,283,283
"Compare_File_1800",1,283,283.00,283.00,283,283
"Compare_File_2753",1,282,282.00,282.00,282,282
"Compare_File_3270",1,282,282.00,282.00,282,282
"Compare_File_2024",1,281,281.00,281.00,281,281
"Compare_File_3844",1,281,281.00,281.00,281,281
"Compare_File_3932",1,281,281.00,281.00,281,281
"Compare_File_2908",1,281,281.00,281.00,281,281
"Compare_File_855",1,281,281.00,281.00,281,281
"Compare_File_1076",1,280,280.00,280.00,280,280
"Compare_File_831",1,280,280.00,280.00,280,280
"Compare_File_2752",1,280,280.00,280.00,280,280
"Compare_File_3361",1,280,280.00,280.00,280,280
"Compare_File_2282",1,279,279.00,279.00,279,279
"Compare_File_857",1,279,279.00,279.00,279,279
"Compare_File_2921",1,279,279.00,279.00,279,279
"Compare_File_2636",1,278,278.00,278.00,278,278
"Compare_File_732",1,278,278.00,278.00,278,278
"Compare_File_3515",1,278,278.00,278.00,278,278
"Compare_File_1056",1,277,277.00,277.00,277,277
"Compare_File_142",1,277,277.00,277.00,277,277
"Compare_File_2083",1,277,277.00,277.00,277,277
"Compare_File_2983",1,277,277.00,277.00,277,277
"Compare_File_3812",1,276,276.00,276.00,276,276
"Compare_File_1265",1,276,276.00,276.00,276,276
"Compare_File_3575",1,276,276.00,276.00,276,276
"Compare_File_3018",1,276,276.00,276.00,276,276
"Compare_File_1123",1,275,275.00,275.00,275,275
"Compare_File_1982",1,274,274.00,274.00,274,274
"Compare_File_2295",1,273,273.00,273.00,273,273
"Compare_File_1362",1,273,273.00,273.00,273,273
"Compare_File_3049",1,273,273.00,273.00,273,273
"Compare_File_2302",1,271,271.00,271.00,271,271
"Compare_File_931",1,271,271.00,271.00,271,271
"Compare_File_3509",1,270,270.00,270.00,270,270
"Compare_File_3817",1,270,270.00,270.00,270,270
"Compare_File_1835",1,270,270.00,270.00,270,270
"Compare_File_236",1,270,270.00,270.00,270,270
"Compare_File_939",1,270,270.00,270.00,270,270
"Compare_File_2844",1,269,269.00,269.00,269,269
"Compare_File_1925",1,269,269.00,269.00,269,269
"Compare_File_3525",1,269,269.00,269.00,269,269
"Compare_File_3199",1,269,269.00,269.00,269,269
"Compare_File_219",1,269,269.00,269.00,269,269
"Compare_File_933",1,268,268.00,268.00,268,268
"Compare_File_2754",1,268,268.00,268.00,268,268
"Compare_File_641",1,268,268.00,268.00,268,268
"Compare_File_3268",1,267,267.00,267.00,267,267
"Compare_File_2790",1,267,267.00,267.00,267,267
"Compare_File_1161",1,267,267.00,267.00,267,267
"Compare_File_609",1,267,267.00,267.00,267,267
"Compare_File_1616",1,267,267.00,267.00,267,267
"Compare_File_3504",1,266,266.00,266.00,266,266
"Compare_File_1981",1,266,266.00,266.00,266,266
"Compare_File_136",1,266,266.00,266.00,266,266
"Compare_File_2988",1,266,266.00,266.00,266,266
"Compare_File_1923",1,265,265.00,265.00,265,265
"Compare_File_1654",1,265,265.00,265.00,265,265
"Compare_File_2946",1,265,265.00,265.00,265,265
"Compare_File_3459",1,265,265.00,265.00,265,265
"Compare_File_3797",1,264,264.00,264.00,264,264
"Compare_File_2758",1,264,264.00,264.00,264,264
"Compare_File_175",1,264,264.00,264.00,264,264
