Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_21",1,159,159.00,159.00,159,159
"Compare_File_20",1,158,158.00,158.00,158,158
"Compare_File_888",1,154,154.00,154.00,154,154
"Compare_File_23",1,151,151.00,151.00,151,151
"Compare_File_476",1,149,149.00,149.00,149,149
"Compare_File_963",1,137,137.00,137.00,137,137
"Compare_File_124",1,136,136.00,136.00,136,136
"Compare_File_509",1,136,136.00,136.00,136,136
"Compare_File_579",1,135,135.00,135.00,135,135
"Compare_File_965",1,133,133.00,133.00,133,133
"Compare_File_967",1,133,133.00,133.00,133,133
"Compare_File_740",1,130,130.00,130.00,130,130
"Compare_File_966",1,129,129.00,129.00,129,129
"Compare_File_739",1,127,127.00,127.00,127,127
"Compare_File_37",1,126,126.00,126.00,126,126
"Compare_File_112",1,126,126.00,126.00,126,126
"Compare_File_370",1,126,126.00,126.00,126,126
"Compare_File_968",1,123,123.00,123.00,123,123
"Compare_File_741",1,117,117.00,117.00,117,117
"Compare_File_970",1,114,114.00,114.00,114,114
"Compare_File_746",1,114,114.00,114.00,114,114
"Compare_File_475",1,111,111.00,111.00,111,111
"Compare_File_971",1,104,104.00,104.00,104,104
"Compare_File_972",1,104,104.00,104.00,104,104
"Compare_File_973",1,94,94.00,94.00,94,94
"Compare_File_233",1,87,87.00,87.00,87,87
"Compare_File_747",1,78,78.00,78.00,78,78
"Compare_File_778",1,76,76.00,76.00,76,76
"Compare_File_284",1,76,76.00,76.00,76,76
"Compare_File_627",1,73,73.00,73.00,73,73
"Compare_File_232",1,67,67.00,67.00,67,67
"Compare_File_715",1,64,64.00,64.00,64,64
"Compare_File_217",1,61,61.00,61.00,61,61
"Compare_File_154",1,58,58.00,58.00,58,58
"Compare_File_155",1,58,58.00,58.00,58,58
"Compare_File_700",1,58,58.00,58.00,58,58
"Compare_File_687",1,57,57.00,57.00,57,57
"Compare_File_646",1,56,56.00,56.00,56,56
"Compare_File_848",1,55,55.00,55.00,55,55
"Compare_File_59",1,54,54.00,54.00,54,54
"Compare_File_660",1,54,54.00,54.00,54,54
"Compare_File_602",1,52,52.00,52.00,52,52
"Compare_File_530",1,51,51.00,51.00,51,51
"Compare_File_247",1,51,51.00,51.00,51,51
"Compare_File_729",1,50,50.00,50.00,50,50
"Compare_File_591",1,50,50.00,50.00,50,50
"Compare_File_673",1,50,50.00,50.00,50,50
"Compare_File_873",1,49,49.00,49.00,49,49
"Compare_File_95",1,49,49.00,49.00,49,49
"Compare_File_132",1,47,47.00,47.00,47,47
"Compare_File_142",1,47,47.00,47.00,47,47
"Compare_File_143",1,47,47.00,47.00,47,47
"Compare_File_131",1,46,46.00,46.00,46,46
"Compare_File_342",1,45,45.00,45.00,45,45
"Compare_File_401",1,45,45.00,45.00,45,45
"Compare_File_693",1,43,43.00,43.00,43,43
"Compare_File_578",1,43,43.00,43.00,43,43
"Compare_File_589",1,43,43.00,43.00,43,43
"Compare_File_482",1,42,42.00,42.00,42,42
"Compare_File_666",1,40,40.00,40.00,40,40
"Compare_File_46",1,40,40.00,40.00,40,40
"Compare_File_166",1,39,39.00,39.00,39,39
"Compare_File_107",1,39,39.00,39.00,39,39
"Compare_File_205",1,39,39.00,39.00,39,39
"Compare_File_356",1,39,39.00,39.00,39,39
"Compare_File_108",1,39,39.00,39.00,39,39
"Compare_File_175",1,39,39.00,39.00,39,39
"Compare_File_803",1,39,39.00,39.00,39,39
"Compare_File_390",1,39,39.00,39.00,39,39
"Compare_File_300",1,38,38.00,38.00,38,38
"Compare_File_254",1,38,38.00,38.00,38,38
"Compare_File_811",1,38,38.00,38.00,38,38
"Compare_File_799",1,38,38.00,38.00,38,38
"Compare_File_901",1,37,37.00,37.00,37,37
"Compare_File_496",1,37,37.00,37.00,37,37
"Compare_File_331",1,36,36.00,36.00,36,36
"Compare_File_301",1,36,36.00,36.00,36,36
"Compare_File_369",1,36,36.00,36.00,36,36
"Compare_File_120",1,36,36.00,36.00,36,36
"Compare_File_294",1,36,36.00,36.00,36,36
"Compare_File_836",1,36,36.00,36.00,36,36
"Compare_File_324",1,36,36.00,36.00,36,36
"Compare_File_119",1,36,36.00,36.00,36,36
"Compare_File_865",1,35,35.00,35.00,35,35
"Compare_File_302",1,35,35.00,35.00,35,35
"Compare_File_76",1,35,35.00,35.00,35,35
"Compare_File_99",1,34,34.00,34.00,34,34
"Compare_File_957",1,34,34.00,34.00,34,34
"Compare_File_969",1,34,34.00,34.00,34,34
"Compare_File_445",1,34,34.00,34.00,34,34
"Compare_File_283",1,34,34.00,34.00,34,34
"Compare_File_744",1,33,33.00,33.00,33,33
"Compare_File_788",1,33,33.00,33.00,33,33
"Compare_File_320",1,33,33.00,33.00,33,33
"Compare_File_751",1,32,32.00,32.00,32,32
"Compare_File_335",1,32,32.00,32.00,32,32
"Compare_File_934",1,32,32.00,32.00,32,32
"Compare_File_884",1,32,32.00,32.00,32,32
"Compare_File_714",1,32,32.00,32.00,32,32
"Compare_File_434",1,32,32.00,32.00,32,32
"Compare_File_415",1,32,32.00,32.00,32,32
"Compare_File_947",1,32,32.00,32.00,32,32
"Compare_File_923",1,32,32.00,32.00,32,32
"Compare_File_310",1,31,31.00,31.00,31,31
"Compare_File_349",1,31,31.00,31.00,31,31
"Compare_File_825",1,31,31.00,31.00,31,31
"Compare_File_913",1,31,31.00,31.00,31,31
"Compare_File_36",1,30,30.00,30.00,30,30
"Compare_File_382",1,30,30.00,30.00,30,30
"Compare_File_989",1,30,30.00,30.00,30,30
"Compare_File_426",1,30,30.00,30.00,30,30
"Compare_File_167",1,29,29.00,29.00,29,29
"Compare_File_724",1,29,29.00,29.00,29,29
"Compare_File_274",1,29,29.00,29.00,29,29
"Compare_File_592",1,28,28.00,28.00,28,28
"Compare_File_593",1,28,28.00,28.00,28,28
"Compare_File_877",1,28,28.00,28.00,28,28
"Compare_File_618",1,27,27.00,27.00,27,27
"Compare_File_706",1,27,27.00,27.00,27,27
"Semantic_Analysis",1,27,27.00,27.00,27,27
"Compare_File_279",1,27,27.00,27.00,27,27
"Compare_File_956",1,27,27.00,27.00,27,27
"Compare_File_907",1,27,27.00,27.00,27,27
"Compare_File_708",1,27,27.00,27.00,27,27
"Compare_File_894",1,27,27.00,27.00,27,27
"Compare_File_381",1,27,27.00,27.00,27,27
"Compare_File_527",1,26,26.00,26.00,26,26
"Compare_File_885",1,26,26.00,26.00,26,26
"Compare_File_686",1,26,26.00,26.00,26,26
"Compare_File_598",1,26,26.00,26.00,26,26
"Compare_File_921",1,26,26.00,26.00,26,26
"Compare_File_727",1,26,26.00,26.00,26,26
"Compare_File_87",1,26,26.00,26.00,26,26
"Compare_File_576",1,26,26.00,26.00,26,26
"Compare_File_303",1,26,26.00,26.00,26,26
"Compare_File_405",1,26,26.00,26.00,26,26
"Compare_File_468",1,26,26.00,26.00,26,26
"Compare_File_643",1,26,26.00,26.00,26,26
"Compare_File_88",1,26,26.00,26.00,26,26
"Compare_File_734",1,26,26.00,26.00,26,26
"Compare_File_812",1,26,26.00,26.00,26,26
"Compare_File_570",1,25,25.00,25.00,25,25
"Compare_File_935",1,25,25.00,25.00,25,25
"Compare_File_235",1,25,25.00,25.00,25,25
"Compare_File_508",1,25,25.00,25.00,25,25
"Compare_File_510",1,25,25.00,25.00,25,25
"Compare_File_594",1,25,25.00,25.00,25,25
"Compare_File_238",1,24,24.00,24.00,24,24
"Compare_File_659",1,24,24.00,24.00,24,24
"Compare_File_626",1,24,24.00,24.00,24,24
"Compare_File_481",1,24,24.00,24.00,24,24
"Compare_File_252",1,24,24.00,24.00,24,24
"Compare_File_418",1,24,24.00,24.00,24,24
"Compare_File_869",1,24,24.00,24.00,24,24
"Compare_File_80",1,24,24.00,24.00,24,24
"Compare_File_954",1,24,24.00,24.00,24,24
"Compare_File_466",1,23,23.00,23.00,23,23
"Compare_File_157",1,23,23.00,23.00,23,23
"Compare_File_288",1,23,23.00,23.00,23,23
"Compare_File_67",1,23,23.00,23.00,23,23
"Compare_File_619",1,23,23.00,23.00,23,23
"Compare_File_855",1,23,23.00,23.00,23,23
"Compare_File_453",1,23,23.00,23.00,23,23
"Compare_File_976",1,23,23.00,23.00,23,23
"Compare_File_86",1,23,23.00,23.00,23,23
"Compare_File_158",1,23,23.00,23.00,23,23
"Compare_File_198",1,23,23.00,23.00,23,23
"Compare_File_522",1,23,23.00,23.00,23,23
"Compare_File_472",1,23,23.00,23.00,23,23
"Compare_File_156",1,23,23.00,23.00,23,23
"Compare_File_520",1,22,22.00,22.00,22,22
"Compare_File_652",1,22,22.00,22.00,22,22
"Compare_File_800",1,22,22.00,22.00,22,22
"Compare_File_505",1,22,22.00,22.00,22,22
"Compare_File_606",1,22,22.00,22.00,22,22
"Compare_File_878",1,22,22.00,22.00,22,22
"Compare_File_575",1,22,22.00,22.00,22,22
"Compare_File_633",1,22,22.00,22.00,22,22
"Compare_File_642",1,22,22.00,22.00,22,22
"Compare_File_50",1,22,22.00,22.00,22,22
"Compare_File_213",1,22,22.00,22.00,22,22
"Compare_File_391",1,21,21.00,21.00,21,21
"Compare_File_398",1,21,21.00,21.00,21,21
"Compare_File_850",1,21,21.00,21.00,21,21
"Compare_File_208",1,21,21.00,21.00,21,21
"Compare_File_895",1,21,21.00,21.00,21,21
"Compare_File_979",1,21,21.00,21.00,21,21
"Compare_File_861",1,21,21.00,21.00,21,21
"Compare_File_831",1,21,21.00,21.00,21,21
"Compare_File_639",1,21,21.00,21.00,21,21
"Compare_File_755",1,21,21.00,21.00,21,21
"Compare_File_471",1,21,21.00,21.00,21,21
"Compare_File_654",1,21,21.00,21.00,21,21
"Compare_File_893",1,21,21.00,21.00,21,21
"Compare_File_364",1,21,21.00,21.00,21,21
"Compare_File_507",1,21,21.00,21.00,21,21
"Compare_File_776",1,21,21.00,21.00,21,21
"Compare_File_304",1,21,21.00,21.00,21,21
"Compare_File_43",1,20,20.00,20.00,20,20
"Compare_File_250",1,20,20.00,20.00,20,20
"Compare_File_883",1,20,20.00,20.00,20,20
"Compare_File_782",1,20,20.00,20.00,20,20
"Compare_File_679",1,20,20.00,20.00,20,20
"Compare_File_230",1,20,20.00,20.00,20,20
"Compare_File_657",1,20,20.00,20.00,20,20
"Compare_File_480",1,20,20.00,20.00,20,20
"Compare_File_538",1,20,20.00,20.00,20,20
"Compare_File_309",1,20,20.00,20.00,20,20
"Compare_File_571",1,20,20.00,20.00,20,20
"Compare_File_849",1,20,20.00,20.00,20,20
"Compare_File_160",1,20,20.00,20.00,20,20
"Compare_File_161",1,20,20.00,20.00,20,20
"Compare_File_887",1,20,20.00,20.00,20,20
"Compare_File_791",1,20,20.00,20.00,20,20
"Compare_File_806",1,20,20.00,20.00,20,20
"Compare_File_690",1,20,20.00,20.00,20,20
"Compare_File_610",1,19,19.00,19.00,19,19
"Compare_File_66",1,19,19.00,19.00,19,19
"Compare_File_844",1,19,19.00,19.00,19,19
"Compare_File_75",1,19,19.00,19.00,19,19
"Compare_File_611",1,19,19.00,19.00,19,19
"Compare_File_162",1,19,19.00,19.00,19,19
"Compare_File_540",1,19,19.00,19.00,19,19
"Compare_File_433",1,19,19.00,19.00,19,19
"Compare_File_722",1,19,19.00,19.00,19,19
"Compare_File_316",1,19,19.00,19.00,19,19
"Compare_File_793",1,19,19.00,19.00,19,19
"Compare_File_629",1,19,19.00,19.00,19,19
"Compare_File_97",1,19,19.00,19.00,19,19
"Compare_File_216",1,19,19.00,19.00,19,19
"Compare_File_397",1,19,19.00,19.00,19,19
"Compare_File_876",1,19,19.00,19.00,19,19
"Compare_File_677",1,19,19.00,19.00,19,19
"Compare_File_239",1,19,19.00,19.00,19,19
"Compare_File_317",1,19,19.00,19.00,19,19
"Compare_File_478",1,19,19.00,19.00,19,19
"Compare_File_526",1,19,19.00,19.00,19,19
"Compare_File_735",1,19,19.00,19.00,19,19
"Compare_File_681",1,19,19.00,19.00,19,19
"Compare_File_385",1,19,19.00,19.00,19,19
"Compare_File_748",1,19,19.00,19.00,19,19
"Compare_File_227",1,19,19.00,19.00,19,19
"Compare_File_72",1,18,18.00,18.00,18,18
"Compare_File_930",1,18,18.00,18.00,18,18
"Compare_File_938",1,18,18.00,18.00,18,18
"Compare_File_133",1,18,18.00,18.00,18,18
"Compare_File_709",1,18,18.00,18.00,18,18
"Compare_File_413",1,18,18.00,18.00,18,18
"Compare_File_656",1,18,18.00,18.00,18,18
"Compare_File_834",1,18,18.00,18.00,18,18
"Compare_File_737",1,18,18.00,18.00,18,18
"Compare_File_470",1,18,18.00,18.00,18,18
"Compare_File_35",1,18,18.00,18.00,18,18
"Compare_File_919",1,18,18.00,18.00,18,18
"Compare_File_845",1,18,18.00,18.00,18,18
"Compare_File_425",1,18,18.00,18.00,18,18
"Compare_File_663",1,18,18.00,18.00,18,18
"Compare_File_430",1,18,18.00,18.00,18,18
"Compare_File_518",1,18,18.00,18.00,18,18
"Compare_File_134",1,18,18.00,18.00,18,18
"Compare_File_296",1,18,18.00,18.00,18,18
"Compare_File_377",1,18,18.00,18.00,18,18
"Compare_File_135",1,18,18.00,18.00,18,18
"Compare_File_852",1,18,18.00,18.00,18,18
"Compare_File_237",1,18,18.00,18.00,18,18
"Compare_File_684",1,18,18.00,18.00,18,18
"Compare_File_857",1,18,18.00,18.00,18,18
"Compare_File_145",1,18,18.00,18.00,18,18
"Compare_File_798",1,18,18.00,18.00,18,18
"Compare_File_146",1,18,18.00,18.00,18,18
"Compare_File_243",1,18,18.00,18.00,18,18
"Compare_File_42",1,18,18.00,18.00,18,18
"Compare_File_984",1,18,18.00,18.00,18,18
"Compare_File_716",1,17,17.00,17.00,17,17
"Compare_File_719",1,17,17.00,17.00,17,17
"Compare_File_985",1,17,17.00,17.00,17,17
"Compare_File_721",1,17,17.00,17.00,17,17
"Compare_File_523",1,17,17.00,17.00,17,17
"Compare_File_412",1,17,17.00,17.00,17,17
"Compare_File_473",1,17,17.00,17.00,17,17
"Compare_File_443",1,17,17.00,17.00,17,17
"Compare_File_732",1,17,17.00,17.00,17,17
"Compare_File_474",1,17,17.00,17.00,17,17
"Compare_File_703",1,17,17.00,17.00,17,17
"Compare_File_144",1,17,17.00,17.00,17,17
"Compare_File_697",1,17,17.00,17.00,17,17
"Compare_File_632",1,17,17.00,17.00,17,17
"Compare_File_774",1,17,17.00,17.00,17,17
"Compare_File_713",1,17,17.00,17.00,17,17
"Compare_File_56",1,17,17.00,17.00,17,17
"Compare_File_753",1,17,17.00,17.00,17,17
"Compare_File_541",1,17,17.00,17.00,17,17
"Compare_File_229",1,17,17.00,17.00,17,17
"Compare_File_408",1,17,17.00,17.00,17,17
"Compare_File_499",1,17,17.00,17.00,17,17
"Compare_File_781",1,17,17.00,17.00,17,17
"Compare_File_704",1,17,17.00,17.00,17,17
"Compare_File_441",1,17,17.00,17.00,17,17
"Compare_File_529",1,17,17.00,17.00,17,17
"Compare_File_52",1,17,17.00,17.00,17,17
"Compare_File_701",1,17,17.00,17.00,17,17
"Compare_File_569",1,17,17.00,17.00,17,17
"Compare_File_775",1,17,17.00,17.00,17,17
"Compare_File_634",1,17,17.00,17.00,17,17
"Compare_File_214",1,17,17.00,17.00,17,17
"Compare_File_189",1,17,17.00,17.00,17,17
"Compare_File_512",1,16,16.00,16.00,16,16
"Compare_File_601",1,16,16.00,16.00,16,16
"Compare_File_728",1,16,16.00,16.00,16,16
"Compare_File_305",1,16,16.00,16.00,16,16
"Compare_File_988",1,16,16.00,16.00,16,16
"Compare_File_402",1,16,16.00,16.00,16,16
"Compare_File_109",1,16,16.00,16.00,16,16
"Compare_File_823",1,16,16.00,16.00,16,16
"Compare_File_378",1,16,16.00,16.00,16,16
"Compare_File_102",1,16,16.00,16.00,16,16
"Compare_File_649",1,16,16.00,16.00,16,16
"Compare_File_295",1,16,16.00,16.00,16,16
"Compare_File_194",1,16,16.00,16.00,16,16
"Compare_File_712",1,16,16.00,16.00,16,16
"Compare_File_63",1,16,16.00,16.00,16,16
"Compare_File_717",1,16,16.00,16.00,16,16
"Compare_File_33",1,16,16.00,16.00,16,16
"Compare_File_488",1,16,16.00,16.00,16,16
"Compare_File_495",1,16,16.00,16.00,16,16
"Compare_File_84",1,16,16.00,16.00,16,16
"Compare_File_647",1,16,16.00,16.00,16,16
"Compare_File_195",1,16,16.00,16.00,16,16
"Compare_File_236",1,16,16.00,16.00,16,16
"Compare_File_993",1,16,16.00,16.00,16,16
"Compare_File_683",1,16,16.00,16.00,16,16
"Compare_File_101",1,16,16.00,16.00,16,16
"Compare_File_653",1,16,16.00,16.00,16,16
"Compare_File_411",1,16,16.00,16.00,16,16
"Compare_File_340",1,16,16.00,16.00,16,16
"Compare_File_557",1,16,16.00,16.00,16,16
"Compare_File_449",1,16,16.00,16.00,16,16
"Compare_File_839",1,16,16.00,16.00,16,16
"Compare_File_917",1,16,16.00,16.00,16,16
"Compare_File_179",1,16,16.00,16.00,16,16
"Compare_File_273",1,16,16.00,16.00,16,16
"Compare_File_802",1,16,16.00,16.00,16,16
"Compare_File_807",1,16,16.00,16.00,16,16
"Compare_File_567",1,16,16.00,16.00,16,16
"Compare_File_604",1,16,16.00,16.00,16,16
"Compare_File_698",1,16,16.00,16.00,16,16
"Compare_File_605",1,16,16.00,16.00,16,16
"Compare_File_152",1,15,15.00,15.00,15,15
"Compare_File_920",1,15,15.00,15.00,15,15
"Compare_File_224",1,15,15.00,15.00,15,15
"Compare_File_517",1,15,15.00,15.00,15,15
"Compare_File_574",1,15,15.00,15.00,15,15
"Compare_File_671",1,15,15.00,15.00,15,15
"Compare_File_958",1,15,15.00,15.00,15,15
"Compare_File_308",1,15,15.00,15.00,15,15
"Compare_File_437",1,15,15.00,15.00,15,15
"Compare_File_726",1,15,15.00,15.00,15,15
"Compare_File_375",1,15,15.00,15.00,15,15
"Compare_File_258",1,15,15.00,15.00,15,15
"Compare_File_676",1,15,15.00,15.00,15,15
"Compare_File_900",1,15,15.00,15.00,15,15
"Compare_File_137",1,15,15.00,15.00,15,15
"Compare_File_651",1,15,15.00,15.00,15,15
"Compare_File_291",1,15,15.00,15.00,15,15
"Compare_File_298",1,15,15.00,15.00,15,15
"Compare_File_73",1,15,15.00,15.00,15,15
"Compare_File_346",1,15,15.00,15.00,15,15
"Compare_File_910",1,15,15.00,15.00,15,15
"Compare_File_689",1,15,15.00,15.00,15,15
"Compare_File_588",1,15,15.00,15.00,15,15
"Compare_File_978",1,15,15.00,15.00,15,15
"Compare_File_564",1,15,15.00,15.00,15,15
"Compare_File_560",1,15,15.00,15.00,15,15
"Compare_File_595",1,15,15.00,15.00,15,15
"Compare_File_696",1,15,15.00,15.00,15,15
"Compare_File_565",1,15,15.00,15.00,15,15
"Compare_File_454",1,15,15.00,15.00,15,15
"Compare_File_949",1,15,15.00,15.00,15,15
"Compare_File_387",1,15,15.00,15.00,15,15
"Compare_File_276",1,15,15.00,15.00,15,15
"Compare_File_561",1,15,15.00,15.00,15,15
"Compare_File_951",1,15,15.00,15.00,15,15
"Compare_File_153",1,15,15.00,15.00,15,15
"Compare_File_98",1,15,15.00,15.00,15,15
"Compare_File_362",1,15,15.00,15.00,15,15
"Compare_File_694",1,15,15.00,15.00,15,15
"Compare_File_515",1,15,15.00,15.00,15,15
"Compare_File_367",1,15,15.00,15.00,15,15
"Compare_File_987",1,15,15.00,15.00,15,15
"Compare_File_393",1,15,15.00,15.00,15,15
"Compare_File_181",1,15,15.00,15.00,15,15
"Compare_File_188",1,15,15.00,15.00,15,15
"Compare_File_491",1,15,15.00,15.00,15,15
"Compare_File_851",1,15,15.00,15.00,15,15
"Compare_File_674",1,15,15.00,15.00,15,15
"Compare_File_516",1,15,15.00,15.00,15,15
"Compare_File_100",1,15,15.00,15.00,15,15
"Compare_File_644",1,15,15.00,15.00,15,15
"Compare_File_670",1,15,15.00,15.00,15,15
"Compare_File_138",1,15,15.00,15.00,15,15
"Compare_File_374",1,15,15.00,15.00,15,15
"Compare_File_344",1,15,15.00,15.00,15,15
"Compare_File_448",1,15,15.00,15.00,15,15
"Compare_File_587",1,15,15.00,15.00,15,15
"Compare_File_479",1,15,15.00,15.00,15,15
"Compare_File_650",1,15,15.00,15.00,15,15
"Compare_File_731",1,15,15.00,15.00,15,15
"Compare_File_111",1,15,15.00,15.00,15,15
"Compare_File_419",1,15,15.00,15.00,15,15
"Compare_File_688",1,15,15.00,15.00,15,15
"Compare_File_562",1,15,15.00,15.00,15,15
"Compare_File_658",1,15,15.00,15.00,15,15
"Compare_File_502",1,15,15.00,15.00,15,15
"Compare_File_459",1,15,15.00,15.00,15,15
"Compare_File_695",1,15,15.00,15.00,15,15
"Compare_File_388",1,15,15.00,15.00,15,15
"Compare_File_711",1,15,15.00,15.00,15,15
"Compare_File_563",1,15,15.00,15.00,15,15
"Compare_File_813",1,14,14.00,14.00,14,14
"Compare_File_462",1,14,14.00,14.00,14,14
"Compare_File_78",1,14,14.00,14.00,14,14
"Compare_File_678",1,14,14.00,14.00,14,14
"Compare_File_169",1,14,14.00,14.00,14,14
"Deserialize_New_SoapEnvelope",1000,14,0.01,0.00,0,12
"Compare_File_136",1,14,14.00,14.00,14,14
"Compare_File_139",1,14,14.00,14.00,14,14
"Compare_File_904",1,14,14.00,14.00,14,14
"Compare_File_584",1,14,14.00,14.00,14,14
"Compare_File_163",1,14,14.00,14.00,14,14
"Compare_File_379",1,14,14.00,14.00,14,14
"Compare_File_103",1,14,14.00,14.00,14,14
"Compare_File_70",1,14,14.00,14.00,14,14
"Compare_File_34",1,14,14.00,14.00,14,14
"Compare_File_881",1,14,14.00,14.00,14,14
"Compare_File_231",1,14,14.00,14.00,14,14
"Compare_File_585",1,14,14.00,14.00,14,14
