Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_209",1,96,96.00,96.00,96,96
"Deserialize_Old_SoapEnvelope",1003,92,0.09,0.00,0,30
"Compare_File_284",1,62,62.00,62.00,62,62
"Compare_File_145",1,58,58.00,58.00,58,58
"Compare_File_219",1,55,55.00,55.00,55,55
"Compare_File_3",1,53,53.00,53.00,53,53
"Compare_File_207",1,52,52.00,52.00,52,52
"Compare_File_707",1,50,50.00,50.00,50,50
"Compare_File_222",1,49,49.00,49.00,49,49
"Compare_File_791",1,45,45.00,45.00,45,45
"Compare_File_208",1,44,44.00,44.00,44,44
"Compare_File_728",1,39,39.00,39.00,39,39
"Compare_File_9",1,39,39.00,39.00,39,39
"Compare_File_0",1,38,38.00,38.00,38,38
"Compare_File_102",1,37,37.00,37.00,37,37
"Compare_File_115",1,36,36.00,36.00,36,36
"Compare_File_257",1,31,31.00,31.00,31,31
"Compare_File_125",1,30,30.00,30.00,30,30
"Compare_File_269",1,30,30.00,30.00,30,30
"Compare_File_135",1,29,29.00,29.00,29,29
"Compare_File_247",1,29,29.00,29.00,29,29
"Compare_File_741",1,29,29.00,29.00,29,29
"Compare_File_334",1,29,29.00,29.00,29,29
"Compare_File_58",1,28,28.00,28.00,28,28
"Compare_File_786",1,25,25.00,25.00,25,25
"Compare_File_34",1,24,24.00,24.00,24,24
"Compare_File_50",1,24,24.00,24.00,24,24
"Compare_File_42",1,24,24.00,24.00,24,24
"Compare_File_96",1,23,23.00,23.00,23,23
"Compare_File_82",1,23,23.00,23.00,23,23
"Compare_File_68",1,22,22.00,22.00,22,22
"Compare_File_27",1,22,22.00,22.00,22,22
"Compare_File_277",1,22,22.00,22.00,22,22
"Compare_File_310",1,21,21.00,21.00,21,21
"Clone_Old_SoapEnvelope",1003,21,0.02,0.00,0,5
"Compare_File_20",1,21,21.00,21.00,21,21
"Compare_File_332",1,20,20.00,20.00,20,20
"Compare_File_89",1,19,19.00,19.00,19,19
"Compare_File_309",1,19,19.00,19.00,19,19
"Compare_File_333",1,19,19.00,19.00,19,19
"Compare_File_75",1,18,18.00,18.00,18,18
"Compare_File_708",1,17,17.00,17.00,17,17
"Compare_File_283",1,17,17.00,17.00,17,17
"Compare_File_746",1,17,17.00,17.00,17,17
"Compare_File_231",1,16,16.00,16.00,16,16
"Compare_File_279",1,16,16.00,16.00,16,16
"Compare_File_22",1,16,16.00,16.00,16,16
"Compare_File_160",1,16,16.00,16.00,16,16
"Compare_File_932",1,16,16.00,16.00,16,16
"Compare_File_167",1,15,15.00,15.00,15,15
"Compare_File_95",1,15,15.00,15.00,15,15
"Compare_File_17",1,15,15.00,15.00,15,15
"Deserialize_New_SoapEnvelope",1003,14,0.01,0.00,0,11
"Compare_File_72",1,14,14.00,14.00,14,14
"Compare_File_26",1,14,14.00,14.00,14,14
"Compare_File_91",1,14,14.00,14.00,14,14
"Compare_File_81",1,14,14.00,14.00,14,14
"Compare_File_297",1,14,14.00,14.00,14,14
"Compare_File_77",1,14,14.00,14.00,14,14
"Compare_File_15",1,14,14.00,14.00,14,14
"Compare_File_288",1,13,13.00,13.00,13,13
"Compare_File_67",1,13,13.00,13.00,13,13
"Compare_File_260",1,13,13.00,13.00,13,13
"Compare_File_311",1,13,13.00,13.00,13,13
"Compare_File_86",1,13,13.00,13.00,13,13
"Compare_File_744",1,13,13.00,13.00,13,13
"Compare_File_714",1,13,13.00,13.00,13,13
"Compare_File_286",1,13,13.00,13.00,13,13
"Compare_File_302",1,13,13.00,13.00,13,13
"Compare_File_784",1,13,13.00,13.00,13,13
"Compare_File_229",1,13,13.00,13.00,13,13
"Compare_File_518",1,13,13.00,13.00,13,13
"Compare_File_104",1,13,13.00,13.00,13,13
"Compare_File_312",1,13,13.00,13.00,13,13
"Compare_File_266",1,13,13.00,13.00,13,13
"Compare_File_100",1,13,13.00,13.00,13,13
"Compare_File_168",1,13,13.00,13.00,13,13
"Compare_File_340",1,13,13.00,13.00,13,13
"Compare_File_47",1,13,13.00,13.00,13,13
"Compare_File_166",1,12,12.00,12.00,12,12
"Compare_File_169",1,12,12.00,12.00,12,12
"Compare_File_192",1,12,12.00,12.00,12,12
"Compare_File_39",1,12,12.00,12.00,12,12
"Compare_File_281",1,12,12.00,12.00,12,12
"Compare_File_99",1,12,12.00,12.00,12,12
"Compare_File_520",1,12,12.00,12.00,12,12
"Compare_File_112",1,12,12.00,12.00,12,12
"Compare_File_31",1,12,12.00,12.00,12,12
"Compare_File_328",1,12,12.00,12.00,12,12
"Compare_File_356",1,12,12.00,12.00,12,12
"Compare_File_63",1,12,12.00,12.00,12,12
"Compare_File_357",1,12,12.00,12.00,12,12
"Compare_File_24",1,12,12.00,12.00,12,12
"Compare_File_362",1,12,12.00,12.00,12,12
"Compare_File_740",1,12,12.00,12.00,12,12
"Compare_File_783",1,12,12.00,12.00,12,12
"Compare_File_780",1,12,12.00,12.00,12,12
"Compare_File_267",1,12,12.00,12.00,12,12
"Compare_File_52",1,12,12.00,12.00,12,12
"Compare_File_263",1,12,12.00,12.00,12,12
"Compare_File_799",1,12,12.00,12.00,12,12
"Compare_File_745",1,12,12.00,12.00,12,12
"Compare_File_172",1,12,12.00,12.00,12,12
"Compare_File_719",1,11,11.00,11.00,11,11
"Compare_File_122",1,11,11.00,11.00,11,11
"Compare_File_43",1,11,11.00,11.00,11,11
"Compare_File_285",1,11,11.00,11.00,11,11
"Compare_File_162",1,11,11.00,11.00,11,11
"Compare_File_345",1,11,11.00,11.00,11,11
"Compare_File_197",1,11,11.00,11.00,11,11
"Compare_File_722",1,11,11.00,11.00,11,11
"Compare_File_163",1,11,11.00,11.00,11,11
"Compare_File_298",1,11,11.00,11.00,11,11
"Compare_File_706",1,11,11.00,11.00,11,11
"Compare_File_349",1,11,11.00,11.00,11,11
"Compare_File_319",1,11,11.00,11.00,11,11
"Compare_File_351",1,11,11.00,11.00,11,11
"Compare_File_321",1,11,11.00,11.00,11,11
"Compare_File_275",1,11,11.00,11.00,11,11
"Compare_File_174",1,11,11.00,11.00,11,11
"Compare_File_504",1,11,11.00,11.00,11,11
"Compare_File_35",1,11,11.00,11.00,11,11
"Compare_File_170",1,11,11.00,11.00,11,11
"Compare_File_114",1,11,11.00,11.00,11,11
"Compare_File_60",1,11,11.00,11.00,11,11
"Compare_File_743",1,11,11.00,11.00,11,11
"Compare_File_810",1,11,11.00,11.00,11,11
"Compare_File_272",1,11,11.00,11.00,11,11
"Compare_File_98",1,11,11.00,11.00,11,11
"Compare_File_959",1,11,11.00,11.00,11,11
"Compare_File_460",1,11,11.00,11.00,11,11
"Compare_File_400",1,11,11.00,11.00,11,11
"Compare_File_287",1,11,11.00,11.00,11,11
"Compare_File_342",1,11,11.00,11.00,11,11
"Compare_File_296",1,11,11.00,11.00,11,11
"Compare_File_191",1,11,11.00,11.00,11,11
"Compare_File_198",1,11,11.00,11.00,11,11
"Compare_File_313",1,11,11.00,11.00,11,11
"Compare_File_108",1,11,11.00,11.00,11,11
"Compare_File_55",1,11,11.00,11.00,11,11
"Compare_File_933",1,11,11.00,11.00,11,11
"Compare_File_314",1,11,11.00,11.00,11,11
"Compare_File_233",1,11,11.00,11.00,11,11
"Compare_File_178",1,11,11.00,11.00,11,11
"Compare_File_738",1,11,11.00,11.00,11,11
"Compare_File_323",1,11,11.00,11.00,11,11
"Compare_File_350",1,11,11.00,11.00,11,11
"Compare_File_320",1,11,11.00,11.00,11,11
"Compare_File_274",1,11,11.00,11.00,11,11
"Compare_File_355",1,11,11.00,11.00,11,11
"Compare_File_325",1,11,11.00,11.00,11,11
"Compare_File_779",1,11,11.00,11.00,11,11
"Compare_File_360",1,11,11.00,11.00,11,11
"Compare_File_873",1,10,10.00,10.00,10,10
"Compare_File_129",1,10,10.00,10.00,10,10
"Compare_File_365",1,10,10.00,10.00,10,10
"Compare_File_751",1,10,10.00,10.00,10,10
"Compare_File_335",1,10,10.00,10.00,10,10
"Compare_File_436",1,10,10.00,10.00,10,10
"Compare_File_874",1,10,10.00,10.00,10,10
"Compare_File_280",1,10,10.00,10.00,10,10
"Compare_File_675",1,10,10.00,10.00,10,10
"Compare_File_361",1,10,10.00,10.00,10,10
"Compare_File_305",1,10,10.00,10.00,10,10
"Compare_File_250",1,10,10.00,10.00,10,10
"Compare_File_40",1,10,10.00,10.00,10,10
"Compare_File_338",1,10,10.00,10.00,10,10
"Compare_File_301",1,10,10.00,10.00,10,10
"Compare_File_308",1,10,10.00,10.00,10,10
"Compare_File_255",1,10,10.00,10.00,10,10
"Compare_File_756",1,10,10.00,10.00,10,10
"Compare_File_437",1,10,10.00,10.00,10,10
"Compare_File_782",1,10,10.00,10.00,10,10
"Compare_File_36",1,10,10.00,10.00,10,10
"Compare_File_752",1,10,10.00,10.00,10,10
"Compare_File_540",1,10,10.00,10.00,10,10
"Compare_File_494",1,10,10.00,10.00,10,10
"Compare_File_290",1,10,10.00,10.00,10,10
"Compare_File_315",1,10,10.00,10.00,10,10
"Compare_File_676",1,10,10.00,10.00,10,10
"Compare_File_341",1,10,10.00,10.00,10,10
"Compare_File_348",1,10,10.00,10.00,10,10
"Compare_File_193",1,10,10.00,10.00,10,10
"Compare_File_295",1,10,10.00,10.00,10,10
"Compare_File_318",1,10,10.00,10.00,10,10
"Compare_File_107",1,10,10.00,10.00,10,10
"Compare_File_200",1,10,10.00,10.00,10,10
"Compare_File_194",1,10,10.00,10.00,10,10
"Compare_File_291",1,10,10.00,10.00,10,10
"Compare_File_739",1,10,10.00,10.00,10,10
"Compare_File_37",1,10,10.00,10.00,10,10
"Compare_File_709",1,10,10.00,10.00,10,10
"Compare_File_70",1,10,10.00,10.00,10,10
"Compare_File_346",1,10,10.00,10.00,10,10
"Compare_File_238",1,10,10.00,10.00,10,10
"Compare_File_177",1,10,10.00,10.00,10,10
"Compare_File_316",1,10,10.00,10.00,10,10
"Compare_File_201",1,10,10.00,10.00,10,10
"Compare_File_702",1,10,10.00,10.00,10,10
"Compare_File_299",1,10,10.00,10.00,10,10
"Compare_File_737",1,10,10.00,10.00,10,10
"Compare_File_29",1,10,10.00,10.00,10,10
"Compare_File_581",1,10,10.00,10.00,10,10
"Compare_File_173",1,10,10.00,10.00,10,10
"Compare_File_117",1,10,10.00,10.00,10,10
"Compare_File_470",1,10,10.00,10.00,10,10
"Compare_File_245",1,10,10.00,10.00,10,10
"Compare_File_733",1,10,10.00,10.00,10,10
"Compare_File_271",1,10,10.00,10.00,10,10
"Compare_File_113",1,10,10.00,10.00,10,10
"Compare_File_560",1,10,10.00,10.00,10,10
"Compare_File_359",1,10,10.00,10.00,10,10
"Compare_File_144",1,10,10.00,10.00,10,10
"Compare_File_742",1,10,10.00,10.00,10,10
"Compare_File_326",1,10,10.00,10.00,10,10
"Compare_File_97",1,10,10.00,10.00,10,10
"Compare_File_32",1,10,10.00,10.00,10,10
"Compare_File_777",1,10,10.00,10.00,10,10
"Compare_File_712",1,10,10.00,10.00,10,10
"Compare_File_352",1,10,10.00,10.00,10,10
"Compare_File_94",1,10,10.00,10.00,10,10
"Compare_File_127",1,10,10.00,10.00,10,10
"Compare_File_480",1,10,10.00,10.00,10,10
"Compare_File_322",1,10,10.00,10.00,10,10
"Compare_File_276",1,10,10.00,10.00,10,10
"Compare_File_717",1,10,10.00,10.00,10,10
"Compare_File_808",1,10,10.00,10.00,10,10
"Compare_File_246",1,10,10.00,10.00,10,10
"Compare_File_249",1,10,10.00,10.00,10,10
"Compare_File_396",1,10,10.00,10.00,10,10
"Compare_File_875",1,10,10.00,10.00,10,10
"Compare_File_366",1,10,10.00,10.00,10,10
"Compare_File_336",1,10,10.00,10.00,10,10
"Compare_File_180",1,10,10.00,10.00,10,10
"Compare_File_124",1,10,10.00,10.00,10,10
"Compare_File_770",1,10,10.00,10.00,10,10
"Compare_File_306",1,10,10.00,10.00,10,10
"Compare_File_289",1,10,10.00,10.00,10,10
"Compare_File_367",1,10,10.00,10.00,10,10
"Compare_File_256",1,10,10.00,10.00,10,10
"Compare_File_753",1,10,10.00,10.00,10,10
"Compare_File_25",1,10,10.00,10.00,10,10
"Compare_File_495",1,10,10.00,10.00,10,10
"Compare_File_337",1,10,10.00,10.00,10,10
"Compare_File_188",1,10,10.00,10.00,10,10
"Compare_File_282",1,10,10.00,10.00,10,10
"Compare_File_723",1,10,10.00,10.00,10,10
"Compare_File_363",1,10,10.00,10.00,10,10
"Compare_File_307",1,10,10.00,10.00,10,10
"Compare_File_190",1,10,10.00,10.00,10,10
"Compare_File_435",1,10,10.00,10.00,10,10
"Compare_File_498",1,10,10.00,10.00,10,10
"Compare_File_724",1,10,10.00,10.00,10,10
"Compare_File_461",1,10,10.00,10.00,10,10
"Compare_File_303",1,10,10.00,10.00,10,10
"Compare_File_750",1,10,10.00,10.00,10,10
"Compare_File_195",1,10,10.00,10.00,10,10
"Compare_File_130",1,10,10.00,10.00,10,10
"Compare_File_785",1,10,10.00,10.00,10,10
"Compare_File_165",1,10,10.00,10.00,10,10
"Compare_File_51",1,10,10.00,10.00,10,10
"Compare_File_347",1,10,10.00,10.00,10,10
"Compare_File_292",1,10,10.00,10.00,10,10
"Compare_File_239",1,10,10.00,10.00,10,10
"Compare_File_49",1,10,10.00,10.00,10,10
"Compare_File_23",1,10,10.00,10.00,10,10
"Compare_File_781",1,10,10.00,10.00,10,10
"Compare_File_317",1,10,10.00,10.00,10,10
"Compare_File_262",1,10,10.00,10.00,10,10
"Compare_File_343",1,10,10.00,10.00,10,10
"Compare_File_790",1,10,10.00,10.00,10,10
"Compare_File_101",1,10,10.00,10.00,10,10
"Compare_File_760",1,10,10.00,10.00,10,10
"Compare_File_202",1,10,10.00,10.00,10,10
"Compare_File_344",1,10,10.00,10.00,10,10
"Compare_File_293",1,10,10.00,10.00,10,10
"Compare_File_175",1,10,10.00,10.00,10,10
"Compare_File_16",1,10,10.00,10.00,10,10
"Compare_File_294",1,10,10.00,10.00,10,10
"Compare_File_327",1,10,10.00,10.00,10,10
"Compare_File_171",1,10,10.00,10.00,10,10
"Compare_File_353",1,10,10.00,10.00,10,10
"Compare_File_118",1,10,10.00,10.00,10,10
"Compare_File_809",1,10,10.00,10.00,10,10
"Compare_File_569",1,10,10.00,10.00,10,10
"Compare_File_354",1,10,10.00,10.00,10,10
"Compare_File_324",1,10,10.00,10.00,10,10
"Compare_File_176",1,10,10.00,10.00,10,10
"Compare_File_179",1,10,10.00,10.00,10,10
"Compare_File_116",1,10,10.00,10.00,10,10
"Compare_File_119",1,10,10.00,10.00,10,10
"Compare_File_778",1,10,10.00,10.00,10,10
"Compare_File_151",1,10,10.00,10.00,10,10
"Compare_File_244",1,10,10.00,10.00,10,10
"Compare_File_45",1,10,10.00,10.00,10,10
"Compare_File_121",1,10,10.00,10.00,10,10
"Compare_File_128",1,10,10.00,10.00,10,10
"Compare_File_364",1,10,10.00,10.00,10,10
"Compare_File_358",1,10,10.00,10.00,10,10
"Compare_File_240",1,10,10.00,10.00,10,10
"Compare_File_189",1,10,10.00,10.00,10,10
"Compare_File_776",1,10,10.00,10.00,10,10
"Compare_File_156",1,10,10.00,10.00,10,10
"Compare_File_159",1,10,10.00,10.00,10,10
"Compare_File_395",1,10,10.00,10.00,10,10
"Compare_File_749",1,10,10.00,10.00,10,10
"Compare_File_496",1,10,10.00,10.00,10,10
"Compare_File_126",1,10,10.00,10.00,10,10
"Compare_File_817",1,9,9.00,9.00,9,9
"Compare_File_577",1,9,9.00,9.00,9,9
"Compare_File_950",1,9,9.00,9.00,9,9
"Compare_File_71",1,9,9.00,9.00,9,9
"Compare_File_152",1,9,9.00,9.00,9,9
"Compare_File_254",1,9,9.00,9.00,9,9
"Compare_File_843",1,9,9.00,9.00,9,9
"Compare_File_391",1,9,9.00,9.00,9,9
"Compare_File_398",1,9,9.00,9.00,9,9
"Compare_File_492",1,9,9.00,9.00,9,9
"Compare_File_187",1,9,9.00,9.00,9,9
"Compare_File_439",1,9,9.00,9.00,9,9
"Compare_File_813",1,9,9.00,9.00,9,9
"Compare_File_573",1,9,9.00,9.00,9,9
"Compare_File_955",1,9,9.00,9.00,9,9
"Compare_File_368",1,9,9.00,9.00,9,9
"Compare_File_406",1,9,9.00,9.00,9,9
"Compare_File_157",1,9,9.00,9.00,9,9
"Compare_File_66",1,9,9.00,9.00,9,9
"Compare_File_844",1,9,9.00,9.00,9,9
"Compare_File_497",1,9,9.00,9.00,9,9
"Compare_File_870",1,9,9.00,9.00,9,9
"Compare_File_814",1,9,9.00,9.00,9,9
"Compare_File_789",1,9,9.00,9.00,9,9
"Compare_File_574",1,9,9.00,9.00,9,9
"Compare_File_840",1,9,9.00,9.00,9,9
"Compare_File_759",1,9,9.00,9.00,9,9
"Compare_File_641",1,9,9.00,9.00,9,9
"Compare_File_136",1,9,9.00,9.00,9,9
"Compare_File_399",1,9,9.00,9.00,9,9
"Compare_File_493",1,9,9.00,9.00,9,9
"Compare_File_883",1,9,9.00,9.00,9,9
"Compare_File_139",1,9,9.00,9.00,9,9
"Compare_File_570",1,9,9.00,9.00,9,9
"Compare_File_264",1,9,9.00,9.00,9,9
"Compare_File_106",1,9,9.00,9.00,9,9
"Compare_File_463",1,9,9.00,9.00,9,9
"Compare_File_853",1,9,9.00,9.00,9,9
"Compare_File_109",1,9,9.00,9.00,9,9
"Compare_File_884",1,9,9.00,9.00,9,9
"Compare_File_132",1,9,9.00,9.00,9,9
"Compare_File_823",1,9,9.00,9.00,9,9
"Compare_File_787",1,9,9.00,9.00,9,9
"Compare_File_583",1,9,9.00,9.00,9,9
"Compare_File_527",1,9,9.00,9.00,9,9
"Compare_File_371",1,9,9.00,9.00,9,9
"Compare_File_378",1,9,9.00,9.00,9,9
"Compare_File_854",1,9,9.00,9.00,9,9
"Compare_File_204",1,9,9.00,9.00,9,9
"Compare_File_403",1,9,9.00,9.00,9,9
"Compare_File_757",1,9,9.00,9.00,9,9
"Compare_File_442",1,9,9.00,9.00,9,9
"Compare_File_137",1,9,9.00,9.00,9,9
"Compare_File_880",1,9,9.00,9.00,9,9
"Compare_File_824",1,9,9.00,9.00,9,9
"Compare_File_796",1,9,9.00,9.00,9,9
"Compare_File_584",1,9,9.00,9.00,9,9
"Compare_File_477",1,9,9.00,9.00,9,9
"Compare_File_619",1,9,9.00,9.00,9,9
"Compare_File_61",1,9,9.00,9.00,9,9
"Compare_File_769",1,9,9.00,9.00,9,9
"Compare_File_133",1,9,9.00,9.00,9,9
"Compare_File_820",1,9,9.00,9.00,9,9
"Compare_File_736",1,9,9.00,9.00,9,9
"Compare_File_580",1,9,9.00,9.00,9,9
"Compare_File_379",1,9,9.00,9.00,9,9
"Compare_File_417",1,9,9.00,9.00,9,9
"Compare_File_855",1,9,9.00,9.00,9,9
"Compare_File_103",1,9,9.00,9.00,9,9
"Compare_File_205",1,9,9.00,9.00,9,9
"Compare_File_268",1,9,9.00,9.00,9,9
"Compare_File_762",1,9,9.00,9.00,9,9
"Compare_File_142",1,9,9.00,9.00,9,9
"Compare_File_825",1,9,9.00,9.00,9,9
"Compare_File_797",1,9,9.00,9.00,9,9
"Compare_File_888",1,9,9.00,9.00,9,9
"Compare_File_732",1,9,9.00,9.00,9,9
"Compare_File_585",1,9,9.00,9.00,9,9
"Compare_File_372",1,9,9.00,9.00,9,9
"Compare_File_474",1,9,9.00,9.00,9,9
"Compare_File_864",1,9,9.00,9.00,9,9
"Compare_File_413",1,9,9.00,9.00,9,9
"Compare_File_858",1,9,9.00,9.00,9,9
"Compare_File_555",1,9,9.00,9.00,9,9
"Compare_File_147",1,9,9.00,9.00,9,9
"Compare_File_444",1,9,9.00,9.00,9,9
"Compare_File_890",1,9,9.00,9.00,9,9
"Compare_File_65",1,9,9.00,9.00,9,9
"Compare_File_793",1,9,9.00,9.00,9,9
"Compare_File_629",1,9,9.00,9.00,9,9
"Compare_File_414",1,9,9.00,9.00,9,9
"Compare_File_860",1,9,9.00,9.00,9,9
"Compare_File_62",1,9,9.00,9.00,9,9
"Compare_File_804",1,9,9.00,9.00,9,9
"Compare_File_941",1,9,9.00,9.00,9,9
"Compare_File_143",1,9,9.00,9.00,9,9
"Compare_File_440",1,9,9.00,9.00,9,9
"Compare_File_794",1,9,9.00,9.00,9,9
"Compare_File_590",1,9,9.00,9.00,9,9
"Compare_File_386",1,9,9.00,9.00,9,9
"Compare_File_687",1,9,9.00,9.00,9,9
"Compare_File_389",1,9,9.00,9.00,9,9
"Compare_File_483",1,9,9.00,9.00,9,9
"Compare_File_427",1,9,9.00,9.00,9,9
"Compare_File_865",1,9,9.00,9.00,9,9
"Compare_File_278",1,9,9.00,9.00,9,9
"Compare_File_800",1,9,9.00,9.00,9,9
"Compare_File_835",1,9,9.00,9.00,9,9
"Compare_File_241",1,9,9.00,9.00,9,9
"Compare_File_248",1,9,9.00,9.00,9,9
"Compare_File_696",1,9,9.00,9.00,9,9
"Compare_File_484",1,9,9.00,9.00,9,9
"Compare_File_868",1,9,9.00,9.00,9,9
"Compare_File_565",1,9,9.00,9.00,9,9
"Compare_File_500",1,9,9.00,9.00,9,9
"Compare_File_454",1,9,9.00,9.00,9,9
"Compare_File_140",1,9,9.00,9.00,9,9
"Compare_File_747",1,9,9.00,9.00,9,9
"Compare_File_838",1,9,9.00,9.00,9,9
"Compare_File_591",1,9,9.00,9.00,9,9
"Compare_File_692",1,9,9.00,9.00,9,9
"Compare_File_636",1,9,9.00,9.00,9,9
"Compare_File_387",1,9,9.00,9.00,9,9
"Compare_File_183",1,9,9.00,9.00,9,9
"Compare_File_639",1,9,9.00,9.00,9,9
"Compare_File_801",1,9,9.00,9.00,9,9
"Compare_File_951",1,9,9.00,9.00,9,9
"Compare_File_153",1,9,9.00,9.00,9,9
"Compare_File_450",1,9,9.00,9.00,9,9
"Compare_File_697",1,9,9.00,9.00,9,9
"Compare_File_184",1,9,9.00,9.00,9,9
"Compare_File_485",1,9,9.00,9.00,9,9
"Compare_File_123",1,9,9.00,9.00,9,9
"Compare_File_420",1,9,9.00,9.00,9,9
"Compare_File_774",1,9,9.00,9.00,9,9
"Compare_File_713",1,9,9.00,9.00,9,9
"Compare_File_21",1,9,9.00,9.00,9,9
"Compare_File_501",1,9,9.00,9.00,9,9
