Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_574",1,694,694.00,694.00,694,694
"Compare_File_573",1,683,683.00,683.00,683,683
"Compare_File_277",1,678,678.00,678.00,678,678
"Compare_File_576",1,673,673.00,673.00,673,673
"Compare_File_278",1,663,663.00,663.00,663,663
"Compare_File_282",1,651,651.00,651.00,651,651
"Compare_File_808",1,625,625.00,625.00,625,625
"Compare_File_283",1,625,625.00,625.00,625,625
"Compare_File_807",1,605,605.00,605.00,605,605
"Compare_File_833",1,554,554.00,554.00,554,554
"Compare_File_835",1,553,553.00,553.00,553,553
"Compare_File_836",1,544,544.00,544.00,544,544
"Compare_File_838",1,525,525.00,525.00,525,525
"Compare_File_839",1,523,523.00,523.00,523,523
"Compare_File_837",1,522,522.00,522.00,522,522
"Compare_File_843",1,512,512.00,512.00,512,512
"Compare_File_845",1,512,512.00,512.00,512,512
"Compare_File_844",1,511,511.00,511.00,511,511
"Compare_File_840",1,511,511.00,511.00,511,511
"Compare_File_841",1,511,511.00,511.00,511,511
"Compare_File_842",1,510,510.00,510.00,510,510
"Compare_File_846",1,508,508.00,508.00,508,508
"Compare_File_464",1,464,464.00,464.00,464,464
"Compare_File_468",1,451,451.00,451.00,451,451
"Compare_File_467",1,444,444.00,444.00,444,444
"Compare_File_470",1,438,438.00,438.00,438,438
"Compare_File_725",1,436,436.00,436.00,436,436
"Compare_File_206",1,418,418.00,418.00,418,418
"Compare_File_73",1,416,416.00,416.00,416,416
"Compare_File_202",1,410,410.00,410.00,410,410
"Compare_File_204",1,409,409.00,409.00,409,409
"Compare_File_474",1,405,405.00,405.00,405,405
"Compare_File_198",1,397,397.00,397.00,397,397
"Compare_File_199",1,396,396.00,396.00,396,396
"Compare_File_201",1,380,380.00,380.00,380,380
"Compare_File_200",1,371,371.00,371.00,371,371
"Deserialize_Old_SoapEnvelope",1000,296,0.30,0.00,0,25
"Compare_File_774",1,263,263.00,263.00,263,263
"Compare_File_929",1,259,259.00,259.00,259,259
"Compare_File_778",1,254,254.00,254.00,254,254
"Compare_File_776",1,243,243.00,243.00,243,243
"Compare_File_775",1,228,228.00,228.00,228,228
"Compare_File_860",1,216,216.00,216.00,216,216
"Compare_File_8",1,200,200.00,200.00,200,200
"Compare_File_6",1,199,199.00,199.00,199,199
"Compare_File_185",1,198,198.00,198.00,198,198
"Compare_File_186",1,188,188.00,188.00,188,188
"Compare_File_194",1,179,179.00,179.00,179,179
"Compare_File_587",1,174,174.00,174.00,174,174
"Compare_File_23",1,171,171.00,171.00,171,171
"Compare_File_22",1,170,170.00,170.00,170,170
"Compare_File_505",1,157,157.00,157.00,157,157
"Compare_File_640",1,149,149.00,149.00,149,149
"Compare_File_324",1,125,125.00,125.00,125,125
"Compare_File_930",1,123,123.00,123.00,123,123
"Compare_File_5",1,116,116.00,116.00,116,116
"Compare_File_4",1,115,115.00,115.00,115,115
"Compare_File_690",1,110,110.00,110.00,110,110
"Compare_File_3",1,110,110.00,110.00,110,110
"Compare_File_2",1,109,109.00,109.00,109,109
"Compare_File_809",1,108,108.00,108.00,108,108
"Compare_File_0",1,107,107.00,107.00,107,107
"Compare_File_1",1,107,107.00,107.00,107,107
"Compare_File_9",1,107,107.00,107.00,107,107
"Compare_File_12",1,104,104.00,104.00,104,104
"Compare_File_192",1,103,103.00,103.00,103,103
"Compare_File_548",1,98,98.00,98.00,98,98
"Compare_File_191",1,94,94.00,94.00,94,94
"Compare_File_969",1,93,93.00,93.00,93,93
"Compare_File_190",1,89,89.00,89.00,89,89
"Compare_File_69",1,79,79.00,79.00,79,79
"Compare_File_892",1,71,71.00,71.00,71,71
"Compare_File_203",1,65,65.00,65.00,65,65
"Compare_File_538",1,64,64.00,64.00,64,64
"Compare_File_335",1,63,63.00,63.00,63,63
"Compare_File_782",1,62,62.00,62.00,62,62
"Compare_File_305",1,60,60.00,60.00,60,60
"Compare_File_704",1,59,59.00,59.00,59,59
"Compare_File_803",1,57,57.00,57.00,57,57
"Clone_Old_SoapEnvelope",1000,54,0.05,0.00,0,5
"Compare_File_498",1,53,53.00,53.00,53,53
"Compare_File_688",1,53,53.00,53.00,53,53
"Compare_File_208",1,52,52.00,52.00,52,52
"Compare_File_87",1,51,51.00,51.00,51,51
"Compare_File_601",1,49,49.00,49.00,49,49
"Compare_File_265",1,48,48.00,48.00,48,48
"Compare_File_321",1,48,48.00,48.00,48,48
"Compare_File_99",1,47,47.00,47.00,47,47
"Compare_File_738",1,46,46.00,46.00,46,46
"Compare_File_999",1,45,45.00,45.00,45,45
"Compare_File_21",1,44,44.00,44.00,44,44
"Compare_File_57",1,44,44.00,44.00,44,44
"Compare_File_58",1,44,44.00,44.00,44,44
"Compare_File_624",1,44,44.00,44.00,44,44
"Compare_File_137",1,43,43.00,43.00,43,43
"Compare_File_997",1,43,43.00,43.00,43,43
"Compare_File_449",1,43,43.00,43.00,43,43
"Compare_File_724",1,42,42.00,42.00,42,42
"Compare_File_949",1,41,41.00,41.00,41,41
"Compare_File_124",1,41,41.00,41.00,41,41
"Compare_File_406",1,40,40.00,40.00,40,40
"Compare_File_878",1,40,40.00,40.00,40,40
"Compare_File_307",1,40,40.00,40.00,40,40
"Compare_File_112",1,39,39.00,39.00,39,39
"Compare_File_652",1,39,39.00,39.00,39,39
"Compare_File_430",1,39,39.00,39.00,39,39
"Compare_File_152",1,38,38.00,38.00,38,38
"Compare_File_556",1,38,38.00,38.00,38,38
"Compare_File_868",1,37,37.00,37.00,37,37
"Compare_File_373",1,37,37.00,37.00,37,37
"Compare_File_536",1,36,36.00,36.00,36,36
"Compare_File_665",1,36,36.00,36.00,36,36
"Compare_File_676",1,35,35.00,35.00,35,35
"Compare_File_938",1,35,35.00,35.00,35,35
"Compare_File_639",1,35,35.00,35.00,35,35
"Compare_File_989",1,35,35.00,35.00,35,35
"Compare_File_394",1,35,35.00,35.00,35,35
"Compare_File_300",1,34,34.00,34.00,34,34
"Compare_File_925",1,34,34.00,34.00,34,34
"Compare_File_965",1,34,34.00,34.00,34,34
"Compare_File_855",1,34,34.00,34.00,34,34
"Compare_File_68",1,34,34.00,34.00,34,34
"Compare_File_613",1,34,34.00,34.00,34,34
"Compare_File_856",1,34,34.00,34.00,34,34
"Compare_File_46",1,34,34.00,34.00,34,34
"Compare_File_47",1,34,34.00,34.00,34,34
"Compare_File_419",1,34,34.00,34.00,34,34
"Compare_File_988",1,33,33.00,33.00,33,33
"Compare_File_36",1,33,33.00,33.00,33,33
"Compare_File_93",1,33,33.00,33.00,33,33
"Compare_File_532",1,33,33.00,33.00,33,33
"Compare_File_915",1,32,32.00,32.00,32,32
"Compare_File_591",1,32,32.00,32.00,32,32
"Compare_File_249",1,32,32.00,32.00,32,32
"Compare_File_977",1,32,32.00,32.00,32,32
"Compare_File_539",1,32,32.00,32.00,32,32
"Compare_File_970",1,32,32.00,32.00,32,32
"Compare_File_328",1,31,31.00,31.00,31,31
"Compare_File_387",1,31,31.00,31.00,31,31
"Compare_File_472",1,31,31.00,31.00,31,31
"Compare_File_597",1,31,31.00,31.00,31,31
"Compare_File_355",1,31,31.00,31.00,31,31
"Compare_File_605",1,31,31.00,31.00,31,31
"Compare_File_746",1,31,31.00,31.00,31,31
"Compare_File_72",1,30,30.00,30.00,30,30
"Compare_File_804",1,30,30.00,30.00,30,30
"Compare_File_802",1,30,30.00,30.00,30,30
"Compare_File_107",1,29,29.00,29.00,29,29
"Compare_File_769",1,29,29.00,29.00,29,29
"Compare_File_825",1,29,29.00,29.00,29,29
"Compare_File_130",1,29,29.00,29.00,29,29
"Compare_File_670",1,29,29.00,29.00,29,29
"Compare_File_176",1,29,29.00,29.00,29,29
"Compare_File_509",1,29,29.00,29.00,29,29
"Compare_File_253",1,29,29.00,29.00,29,29
"Compare_File_32",1,28,28.00,28.00,28,28
"Compare_File_415",1,28,28.00,28.00,28,28
"Compare_File_760",1,28,28.00,28.00,28,28
"Compare_File_768",1,28,28.00,28.00,28,28
"Compare_File_437",1,27,27.00,27.00,27,27
"Compare_File_618",1,27,27.00,27.00,27,27
"Compare_File_165",1,27,27.00,27.00,27,27
"Compare_File_385",1,27,27.00,27.00,27,27
"Compare_File_533",1,27,27.00,27.00,27,27
"Compare_File_77",1,27,27.00,27.00,27,27
"Compare_File_365",1,26,26.00,26.00,26,26
"Semantic_Analysis",1,26,26.00,26.00,26,26
"Compare_File_491",1,26,26.00,26.00,26,26
"Compare_File_872",1,26,26.00,26.00,26,26
"Compare_File_816",1,26,26.00,26.00,26,26
"Compare_File_83",1,26,26.00,26.00,26,26
"Compare_File_116",1,26,26.00,26.00,26,26
"Compare_File_635",1,26,26.00,26.00,26,26
"Compare_File_934",1,25,25.00,25.00,25,25
"Compare_File_752",1,25,25.00,25.00,25,25
"Compare_File_651",1,25,25.00,25.00,25,25
"Compare_File_800",1,25,25.00,25.00,25,25
"Compare_File_369",1,25,25.00,25.00,25,25
"Compare_File_306",1,25,25.00,25.00,25,25
"Compare_File_546",1,25,25.00,25.00,25,25
"Compare_File_76",1,25,25.00,25.00,25,25
"Compare_File_547",1,24,24.00,24.00,24,24
"Compare_File_398",1,24,24.00,24.00,24,24
"Compare_File_224",1,24,24.00,24.00,24,24
"Compare_File_301",1,24,24.00,24.00,24,24
"Compare_File_540",1,24,24.00,24.00,24,24
"Compare_File_442",1,24,24.00,24.00,24,24
"Compare_File_961",1,24,24.00,24.00,24,24
"Compare_File_359",1,24,24.00,24.00,24,24
"Compare_File_535",1,24,24.00,24.00,24,24
"Compare_File_502",1,24,24.00,24.00,24,24
"Compare_File_981",1,23,23.00,23.00,23,23
"Compare_File_756",1,23,23.00,23.00,23,23
"Compare_File_692",1,23,23.00,23.00,23,23
"Compare_File_481",1,23,23.00,23.00,23,23
"Compare_File_44",1,23,23.00,23.00,23,23
"Compare_File_566",1,23,23.00,23.00,23,23
"Compare_File_924",1,23,23.00,23.00,23,23
"Compare_File_608",1,22,22.00,22.00,22,22
"Compare_File_820",1,22,22.00,22.00,22,22
"Compare_File_302",1,22,22.00,22.00,22,22
"Compare_File_780",1,22,22.00,22.00,22,22
"Compare_File_521",1,22,22.00,22.00,22,22
"Compare_File_105",1,22,22.00,22.00,22,22
"Compare_File_262",1,22,22.00,22.00,22,22
"Compare_File_529",1,22,22.00,22.00,22,22
"Compare_File_912",1,22,22.00,22.00,22,22
"Compare_File_243",1,22,22.00,22.00,22,22
"Compare_File_429",1,22,22.00,22.00,22,22
"Compare_File_594",1,22,22.00,22.00,22,22
"Compare_File_958",1,21,21.00,21.00,21,21
"Compare_File_103",1,21,21.00,21.00,21,21
"Compare_File_70",1,21,21.00,21.00,21,21
"Compare_File_352",1,21,21.00,21.00,21,21
"Compare_File_606",1,21,21.00,21.00,21,21
"Compare_File_86",1,21,21.00,21.00,21,21
"Compare_File_549",1,21,21.00,21.00,21,21
"Compare_File_20",1,21,21.00,21.00,21,21
"Compare_File_829",1,21,21.00,21.00,21,21
"Compare_File_478",1,21,21.00,21.00,21,21
"Compare_File_685",1,21,21.00,21.00,21,21
"Compare_File_320",1,21,21.00,21.00,21,21
"Compare_File_537",1,21,21.00,21.00,21,21
"Compare_File_698",1,21,21.00,21.00,21,21
"Compare_File_512",1,20,20.00,20.00,20,20
"Compare_File_797",1,20,20.00,20.00,20,20
"Compare_File_945",1,20,20.00,20.00,20,20
"Compare_File_590",1,20,20.00,20.00,20,20
"Compare_File_534",1,20,20.00,20.00,20,20
"Compare_File_123",1,20,20.00,20.00,20,20
"Compare_File_515",1,20,20.00,20.00,20,20
"Compare_File_644",1,20,20.00,20.00,20,20
"Compare_File_559",1,20,20.00,20.00,20,20
"Compare_File_942",1,20,20.00,20.00,20,20
"Compare_File_680",1,20,20.00,20.00,20,20
"Compare_File_446",1,20,20.00,20.00,20,20
"Compare_File_45",1,20,20.00,20.00,20,20
"Compare_File_721",1,19,19.00,19.00,19,19
"Compare_File_462",1,19,19.00,19.00,19,19
"Compare_File_527",1,19,19.00,19.00,19,19
"Compare_File_318",1,19,19.00,19.00,19,19
"Compare_File_554",1,19,19.00,19.00,19,19
"Compare_File_96",1,19,19.00,19.00,19,19
"Compare_File_484",1,19,19.00,19.00,19,19
"Compare_File_607",1,19,19.00,19.00,19,19
"Compare_File_150",1,19,19.00,19.00,19,19
"Compare_File_490",1,19,19.00,19.00,19,19
"Compare_File_952",1,19,19.00,19.00,19,19
"Compare_File_957",1,19,19.00,19.00,19,19
"Compare_File_84",1,19,19.00,19.00,19,19
"Compare_File_303",1,19,19.00,19.00,19,19
"Compare_File_90",1,19,19.00,19.00,19,19
"Compare_File_445",1,19,19.00,19.00,19,19
"Compare_File_297",1,19,19.00,19.00,19,19
"Compare_File_735",1,19,19.00,19.00,19,19
"Compare_File_242",1,19,19.00,19.00,19,19
"Compare_File_867",1,19,19.00,19.00,19,19
"Compare_File_745",1,19,19.00,19.00,19,19
"Compare_File_691",1,19,19.00,19.00,19,19
"Compare_File_779",1,19,19.00,19.00,19,19
"Compare_File_517",1,18,18.00,18.00,18,18
"Compare_File_78",1,18,18.00,18.00,18,18
"Compare_File_169",1,18,18.00,18.00,18,18
"Compare_File_75",1,18,18.00,18.00,18,18
"Compare_File_570",1,18,18.00,18.00,18,18
"Compare_File_824",1,18,18.00,18.00,18,18
"Compare_File_766",1,18,18.00,18.00,18,18
"Compare_File_763",1,18,18.00,18.00,18,18
"Compare_File_941",1,18,18.00,18.00,18,18
"Compare_File_911",1,18,18.00,18.00,18,18
"Compare_File_891",1,18,18.00,18.00,18,18
"Compare_File_662",1,18,18.00,18.00,18,18
"Compare_File_89",1,18,18.00,18.00,18,18
"Compare_File_219",1,18,18.00,18.00,18,18
"Compare_File_501",1,18,18.00,18.00,18,18
"Compare_File_508",1,18,18.00,18.00,18,18
"Compare_File_180",1,18,18.00,18.00,18,18
"Compare_File_770",1,18,18.00,18.00,18,18
"Compare_File_259",1,18,18.00,18.00,18,18
"Compare_File_518",1,18,18.00,18.00,18,18
"Compare_File_377",1,18,18.00,18.00,18,18
"Compare_File_788",1,18,18.00,18.00,18,18
"Compare_File_586",1,18,18.00,18.00,18,18
"Compare_File_383",1,18,18.00,18.00,18,18
"Compare_File_557",1,18,18.00,18.00,18,18
"Compare_File_832",1,18,18.00,18.00,18,18
"Compare_File_213",1,18,18.00,18.00,18,18
"Compare_File_304",1,18,18.00,18.00,18,18
"Compare_File_492",1,17,17.00,17.00,17,17
"Compare_File_497",1,17,17.00,17.00,17,17
"Compare_File_338",1,17,17.00,17.00,17,17
"Compare_File_729",1,17,17.00,17.00,17,17
"Compare_File_162",1,17,17.00,17.00,17,17
"Compare_File_235",1,17,17.00,17.00,17,17
"Compare_File_298",1,17,17.00,17.00,17,17
"Compare_File_524",1,17,17.00,17.00,17,17
"Compare_File_908",1,17,17.00,17.00,17,17
"Compare_File_550",1,17,17.00,17.00,17,17
"Compare_File_351",1,17,17.00,17.00,17,17
"Compare_File_687",1,17,17.00,17.00,17,17
"Compare_File_427",1,17,17.00,17.00,17,17
"Compare_File_742",1,17,17.00,17.00,17,17
"Compare_File_805",1,17,17.00,17.00,17,17
"Compare_File_91",1,17,17.00,17.00,17,17
"Compare_File_697",1,17,17.00,17.00,17,17
"Compare_File_921",1,17,17.00,17.00,17,17
"Compare_File_336",1,17,17.00,17.00,17,17
"Compare_File_405",1,17,17.00,17.00,17,17
"Compare_File_342",1,17,17.00,17.00,17,17
"Compare_File_902",1,17,17.00,17.00,17,17
"Compare_File_168",1,17,17.00,17.00,17,17
"Compare_File_826",1,17,17.00,17.00,17,17
"Compare_File_294",1,17,17.00,17.00,17,17
"Compare_File_731",1,17,17.00,17.00,17,17
"Compare_File_664",1,17,17.00,17.00,17,17
"Compare_File_381",1,17,17.00,17.00,17,17
"Compare_File_358",1,17,17.00,17.00,17,17
"Compare_File_71",1,16,16.00,16.00,16,16
"Compare_File_466",1,16,16.00,16.00,16,16
"Compare_File_361",1,16,16.00,16.00,16,16
"Compare_File_66",1,16,16.00,16.00,16,16
"Compare_File_759",1,16,16.00,16.00,16,16
"Compare_File_514",1,16,16.00,16.00,16,16
"Compare_File_109",1,16,16.00,16.00,16,16
"Compare_File_884",1,16,16.00,16.00,16,16
"Compare_File_348",1,16,16.00,16.00,16,16
"Compare_File_61",1,16,16.00,16.00,16,16
"Compare_File_261",1,16,16.00,16.00,16,16
"Compare_File_762",1,16,16.00,16.00,16,16
"Compare_File_520",1,16,16.00,16.00,16,16
"Compare_File_864",1,16,16.00,16.00,16,16
"Compare_File_707",1,16,16.00,16.00,16,16
"Compare_File_560",1,16,16.00,16.00,16,16
"Compare_File_35",1,16,16.00,16.00,16,16
"Compare_File_919",1,16,16.00,16.00,16,16
"Compare_File_60",1,16,16.00,16.00,16,16
"Compare_File_246",1,16,16.00,16.00,16,16
"Compare_File_632",1,16,16.00,16.00,16,16
"Compare_File_875",1,16,16.00,16.00,16,16
"Compare_File_455",1,16,16.00,16.00,16,16
"Compare_File_693",1,16,16.00,16.00,16,16
"Compare_File_425",1,16,16.00,16.00,16,16
"Compare_File_309",1,16,16.00,16.00,16,16
"Compare_File_158",1,16,16.00,16.00,16,16
"Compare_File_104",1,16,16.00,16.00,16,16
"Compare_File_720",1,16,16.00,16.00,16,16
"Compare_File_516",1,16,16.00,16.00,16,16
"Compare_File_886",1,16,16.00,16.00,16,16
"Compare_File_239",1,16,16.00,16.00,16,16
"Compare_File_314",1,16,16.00,16.00,16,16
"Compare_File_418",1,16,16.00,16.00,16,16
"Compare_File_522",1,16,16.00,16.00,16,16
"Compare_File_705",1,16,16.00,16.00,16,16
"Compare_File_569",1,16,16.00,16.00,16,16
"Compare_File_244",1,16,16.00,16.00,16,16
"Compare_File_630",1,16,16.00,16.00,16,16
"Compare_File_711",1,16,16.00,16.00,16,16
"Compare_File_156",1,16,16.00,16.00,16,16
"Compare_File_638",1,16,16.00,16.00,16,16
"Compare_File_409",1,15,15.00,15.00,15,15
"Compare_File_310",1,15,15.00,15.00,15,15
"Compare_File_106",1,15,15.00,15.00,15,15
"Compare_File_102",1,15,15.00,15.00,15,15
"Compare_File_757",1,15,15.00,15.00,15,15
"Compare_File_477",1,15,15.00,15.00,15,15
"Compare_File_736",1,15,15.00,15.00,15,15
"Compare_File_621",1,15,15.00,15.00,15,15
"Compare_File_628",1,15,15.00,15.00,15,15
"Compare_File_901",1,15,15.00,15.00,15,15
"Compare_File_555",1,15,15.00,15.00,15,15
"Compare_File_29",1,15,15.00,15.00,15,15
"Compare_File_525",1,15,15.00,15.00,15,15
"Compare_File_26",1,15,15.00,15.00,15,15
"Compare_File_143",1,15,15.00,15.00,15,15
"Compare_File_329",1,15,15.00,15.00,15,15
"Compare_File_127",1,15,15.00,15.00,15,15
"Compare_File_717",1,15,15.00,15.00,15,15
"Compare_File_928",1,15,15.00,15.00,15,15
"Compare_File_485",1,15,15.00,15.00,15,15
"Compare_File_59",1,15,15.00,15.00,15,15
"Compare_File_815",1,15,15.00,15.00,15,15
"Compare_File_926",1,15,15.00,15.00,15,15
"Compare_File_332",1,15,15.00,15.00,15,15
"Compare_File_460",1,15,15.00,15.00,15,15
"Compare_File_229",1,15,15.00,15.00,15,15
"Compare_File_612",1,15,15.00,15.00,15,15
"Compare_File_81",1,15,15.00,15.00,15,15
"Compare_File_317",1,15,15.00,15.00,15,15
"Compare_File_882",1,15,15.00,15.00,15,15
"Compare_File_267",1,15,15.00,15.00,15,15
"Compare_File_175",1,15,15.00,15.00,15,15
"Compare_File_148",1,15,15.00,15.00,15,15
"Compare_File_384",1,15,15.00,15.00,15,15
"Compare_File_80",1,15,15.00,15.00,15,15
"Compare_File_562",1,15,15.00,15.00,15,15
"Compare_File_48",1,15,15.00,15.00,15,15
"Compare_File_660",1,15,15.00,15.00,15,15
"Compare_File_927",1,15,15.00,15.00,15,15
"Compare_File_325",1,15,15.00,15.00,15,15
"Compare_File_42",1,15,15.00,15.00,15,15
"Compare_File_182",1,15,15.00,15.00,15,15
"Compare_File_223",1,14,14.00,14.00,14,14
"Compare_File_813",1,14,14.00,14.00,14,14
"Compare_File_610",1,14,14.00,14.00,14,14
"Compare_File_870",1,14,14.00,14.00,14,14
"Compare_File_814",1,14,14.00,14.00,14,14
"Compare_File_786",1,14,14.00,14.00,14,14
"Compare_File_308",1,14,14.00,14.00,14,14
"Compare_File_823",1,14,14.00,14.00,14,14
"Compare_File_64",1,14,14.00,14.00,14,14
"Compare_File_412",1,14,14.00,14.00,14,14
"Compare_File_65",1,14,14.00,14.00,14,14
"Compare_File_275",1,14,14.00,14.00,14,14
"Compare_File_62",1,14,14.00,14.00,14,14
"Compare_File_830",1,14,14.00,14.00,14,14
"Compare_File_918",1,14,14.00,14.00,14,14
"Compare_File_453",1,14,14.00,14.00,14,14
"Compare_File_530",1,14,14.00,14.00,14,14
"Compare_File_97",1,14,14.00,14.00,14,14
"Compare_File_218",1,14,14.00,14.00,14,14
"Compare_File_183",1,14,14.00,14.00,14,14
"Compare_File_916",1,14,14.00,14.00,14,14
"Compare_File_63",1,14,14.00,14.00,14,14
"Compare_File_561",1,14,14.00,14.00,14,14
"Compare_File_951",1,14,14.00,14.00,14,14
"Compare_File_272",1,14,14.00,14.00,14,14
"Compare_File_221",1,14,14.00,14.00,14,14
"Compare_File_959",1,14,14.00,14.00,14,14
"Compare_File_289",1,14,14.00,14.00,14,14
"Compare_File_922",1,14,14.00,14.00,14,14
"Compare_File_936",1,14,14.00,14.00,14,14
"Compare_File_100",1,14,14.00,14.00,14,14
"Compare_File_528",1,14,14.00,14.00,14,14
"Compare_File_734",1,14,14.00,14.00,14,14
"Compare_File_82",1,14,14.00,14.00,14,14
"Compare_File_683",1,14,14.00,14.00,14,14
"Compare_File_370",1,14,14.00,14.00,14,14
"Compare_File_791",1,14,14.00,14.00,14,14
"Compare_File_233",1,14,14.00,14.00,14,14
"Compare_File_650",1,14,14.00,14.00,14,14
"Compare_File_141",1,14,14.00,14.00,14,14
"Compare_File_17",1,14,14.00,14.00,14,14
"Compare_File_506",1,14,14.00,14.00,14,14
"Compare_File_482",1,14,14.00,14.00,14,14
"Compare_File_507",1,14,14.00,14.00,14,14
"Compare_File_334",1,14,14.00,14.00,14,14
"Compare_File_457",1,14,14.00,14.00,14,14
"Compare_File_772",1,13,13.00,13.00,13,13
"Compare_File_436",1,13,13.00,13.00,13,13
"Compare_File_368",1,13,13.00,13.00,13,13
"Compare_File_645",1,13,13.00,13.00,13,13
"Compare_File_432",1,13,13.00,13.00,13,13
"Compare_File_990",1,13,13.00,13.00,13,13
"Compare_File_648",1,13,13.00,13.00,13,13
"Compare_File_39",1,13,13.00,13.00,13,13
"Compare_File_960",1,13,13.00,13.00,13,13
"Compare_File_611",1,13,13.00,13.00,13,13
"Compare_File_258",1,13,13.00,13.00,13,13
"Compare_File_67",1,13,13.00,13.00,13,13
"Compare_File_260",1,13,13.00,13.00,13,13
"Compare_File_935",1,13,13.00,13.00,13,13
"Compare_File_341",1,13,13.00,13.00,13,13
"Compare_File_616",1,13,13.00,13.00,13,13
"Compare_File_379",1,13,13.00,13.00,13,13
"Compare_File_585",1,13,13.00,13.00,13,13
"Compare_File_316",1,13,13.00,13.00,13,13
"Compare_File_299",1,13,13.00,13.00,13,13
"Compare_File_558",1,13,13.00,13.00,13,13
"Compare_File_174",1,13,13.00,13.00,13,13
"Compare_File_356",1,13,13.00,13.00,13,13
"Compare_File_595",1,13,13.00,13.00,13,13
"Compare_File_565",1,13,13.00,13.00,13,13
"Compare_File_747",1,13,13.00,13.00,13,13
"Compare_File_424",1,13,13.00,13.00,13,13
"Compare_File_568",1,13,13.00,13.00,13,13
"Compare_File_899",1,13,13.00,13.00,13,13
"Compare_File_488",1,13,13.00,13.00,13,13
"Compare_File_663",1,13,13.00,13.00,13,13
"Compare_File_56",1,13,13.00,13.00,13,13
"Compare_File_694",1,13,13.00,13.00,13,13
"Compare_File_28",1,13,13.00,13.00,13,13
"Compare_File_753",1,13,13.00,13.00,13,13
"Compare_File_511",1,13,13.00,13.00,13,13
"Compare_File_435",1,13,13.00,13.00,13,13
"Compare_File_673",1,13,13.00,13.00,13,13
"Compare_File_750",1,13,13.00,13.00,13,13
"Compare_File_572",1,13,13.00,13.00,13,13
"Compare_File_909",1,13,13.00,13.00,13,13
"Compare_File_51",1,13,13.00,13.00,13,13
"Compare_File_236",1,13,13.00,13.00,13,13
"Compare_File_889",1,13,13.00,13.00,13,13
"Compare_File_88",1,13,13.00,13.00,13,13
"Compare_File_343",1,13,13.00,13.00,13,13
"Compare_File_232",1,13,13.00,13.00,13,13
"Compare_File_55",1,13,13.00,13.00,13,13
"Compare_File_526",1,13,13.00,13.00,13,13
"Compare_File_52",1,13,13.00,13.00,13,13
"Compare_File_110",1,13,13.00,13.00,13,13
